Day,L,M,S,SD4neg,SD3neg,SD2neg,SD1neg,SD0,SD1,SD2,SD3,SD4
600,0.0105,11.2878,0.11197,7.104,8.062,9.021,10.091,11.288,12.624,14.117,15.785,17.452
601,0.0103,11.2945,0.11199,7.108,8.067,9.026,10.097,11.294,12.632,14.126,15.795,17.464
602,0.0101,11.3012,0.112,7.112,8.071,9.031,10.103,11.301,12.64,14.135,15.805,17.475
603,0.0099,11.3078,0.11202,7.116,8.076,9.036,10.109,11.308,12.647,14.144,15.816,17.487
604,0.0097,11.3145,0.11204,7.119,8.08,9.041,10.115,11.314,12.655,14.153,15.826,17.499
605,0.0095,11.3212,0.11205,7.124,8.085,9.046,10.121,11.321,12.663,14.162,15.836,17.511
606,0.0093,11.3278,0.11207,7.127,8.089,9.051,10.126,11.328,12.67,14.171,15.846,17.522
607,0.0091,11.3345,0.11208,7.131,8.094,9.056,10.132,11.334,12.678,14.179,15.856,17.534
608,0.0089,11.3412,0.1121,7.135,8.098,9.061,10.138,11.341,12.686,14.188,15.867,17.546
609,0.0087,11.3478,0.11212,7.139,8.102,9.066,10.144,11.348,12.693,14.197,15.877,17.557
610,0.0085,11.3545,0.11213,7.143,8.107,9.072,10.15,11.354,12.701,14.206,15.887,17.569
611,0.0083,11.3612,0.11215,7.146,8.112,9.077,10.155,11.361,12.709,14.215,15.898,17.581
612,0.0081,11.3678,0.11216,7.15,8.116,9.082,10.161,11.368,12.716,14.224,15.908,17.592
613,0.0079,11.3745,0.11218,7.154,8.12,9.087,10.167,11.374,12.724,14.233,15.918,17.604
614,0.0077,11.3811,0.1122,7.158,8.125,9.092,10.173,11.381,12.732,14.242,15.929,17.616
615,0.0075,11.3878,0.11221,7.162,8.129,9.097,10.179,11.388,12.739,14.25,15.939,17.627
616,0.0073,11.3945,0.11223,7.166,8.134,9.102,10.184,11.394,12.747,14.259,15.949,17.639
617,0.0071,11.4011,0.11224,7.17,8.138,9.107,10.19,11.401,12.755,14.268,15.959,17.65
618,0.0069,11.4078,0.11226,7.173,8.143,9.112,10.196,11.408,12.763,14.277,15.97,17.662
619,0.0067,11.4144,0.11228,7.177,8.147,9.117,10.202,11.414,12.77,14.286,15.98,17.674
620,0.0066,11.4211,0.11229,7.181,8.152,9.122,10.208,11.421,12.778,14.295,15.99,17.685
621,0.0064,11.4277,0.11231,7.185,8.156,9.127,10.213,11.428,12.785,14.303,16.0,17.697
622,0.0062,11.4344,0.11233,7.188,8.16,9.132,10.219,11.434,12.793,14.312,16.011,17.709
623,0.006,11.441,0.11234,7.192,8.165,9.137,10.225,11.441,12.801,14.321,16.021,17.72
624,0.0058,11.4477,0.11236,7.196,8.169,9.142,10.231,11.448,12.809,14.33,16.031,17.732
625,0.0056,11.4543,0.11238,7.2,8.174,9.147,10.236,11.454,12.816,14.339,16.042,17.744
626,0.0054,11.461,0.11239,7.204,8.178,9.153,10.242,11.461,12.824,14.348,16.052,17.756
627,0.0052,11.4676,0.11241,7.208,8.183,9.158,10.248,11.468,12.831,14.357,16.062,17.767
628,0.005,11.4743,0.11243,7.211,8.187,9.163,10.254,11.474,12.839,14.366,16.073,17.779
629,0.0048,11.4809,0.11244,7.215,8.191,9.168,10.26,11.481,12.847,14.374,16.083,17.791
630,0.0046,11.4876,0.11246,7.219,8.196,9.173,10.265,11.488,12.855,14.383,16.093,17.803
631,0.0044,11.4942,0.11248,7.223,8.2,9.178,10.271,11.494,12.862,14.392,16.103,17.815
632,0.0043,11.5009,0.11249,7.227,8.205,9.183,10.277,11.501,12.87,14.401,16.113,17.826
633,0.0041,11.5075,0.11251,7.23,8.209,9.188,10.283,11.508,12.878,14.41,16.124,17.838
634,0.0039,11.5142,0.11253,7.234,8.213,9.193,10.288,11.514,12.885,14.419,16.134,17.85
635,0.0037,11.5208,0.11254,7.238,8.218,9.198,10.294,11.521,12.893,14.428,16.144,17.861
636,0.0035,11.5274,0.11256,7.242,8.222,9.203,10.3,11.527,12.9,14.436,16.155,17.873
637,0.0033,11.5341,0.11258,7.245,8.227,9.208,10.306,11.534,12.908,14.446,16.165,17.885
638,0.0031,11.5407,0.11259,7.249,8.231,9.213,10.312,11.541,12.916,14.454,16.175,17.896
639,0.0029,11.5474,0.11261,7.253,8.236,9.218,10.317,11.547,12.924,14.463,16.186,17.908
640,0.0027,11.554,0.11263,7.257,8.24,9.223,10.323,11.554,12.931,14.472,16.196,17.92
641,0.0025,11.5606,0.11265,7.26,8.244,9.228,10.329,11.561,12.939,14.481,16.206,17.932
642,0.0024,11.5673,0.11266,7.264,8.249,9.233,10.335,11.567,12.947,14.49,16.216,17.943
643,0.0022,11.5739,0.11268,7.268,8.253,9.238,10.34,11.574,12.954,14.499,16.227,17.955
644,0.002,11.5806,0.1127,7.272,8.257,9.243,10.346,11.581,12.962,14.508,16.237,17.967
645,0.0018,11.5872,0.11271,7.276,8.262,9.248,10.352,11.587,12.969,14.516,16.247,17.978
646,0.0016,11.5938,0.11273,7.279,8.266,9.253,10.358,11.594,12.977,14.525,16.258,17.99
647,0.0014,11.6005,0.11275,7.283,8.271,9.258,10.363,11.6,12.985,14.534,16.268,18.002
648,0.0012,11.6071,0.11276,7.287,8.275,9.263,10.369,11.607,12.992,14.543,16.278,18.013
649,0.001,11.6137,0.11278,7.291,8.28,9.268,10.375,11.614,13.0,14.552,16.289,18.025
650,0.0008,11.6204,0.1128,7.295,8.284,9.273,10.381,11.62,13.008,14.561,16.299,18.037
651,0.0007,11.627,0.11282,7.298,8.288,9.278,10.386,11.627,13.016,14.57,16.31,18.049
652,0.0005,11.6336,0.11283,7.302,8.293,9.283,10.392,11.634,13.023,14.578,16.319,18.06
653,0.0003,11.6403,0.11285,7.306,8.297,9.288,10.398,11.64,13.031,14.588,16.33,18.073
654,0.0001,11.6469,0.11287,7.309,8.301,9.293,10.404,11.647,13.039,14.596,16.34,18.084
655,-0.0001,11.6535,0.11289,7.313,8.306,9.298,10.409,11.654,13.046,14.605,16.351,18.096
656,-0.0003,11.6601,0.1129,7.317,8.31,9.303,10.415,11.66,13.054,14.614,16.361,18.108
657,-0.0005,11.6668,0.11292,7.321,8.315,9.308,10.421,11.667,13.062,14.623,16.371,18.12
658,-0.0006,11.6734,0.11294,7.324,8.319,9.313,10.427,11.673,13.069,14.632,16.382,18.132
659,-0.0008,11.68,0.11296,7.328,8.323,9.318,10.432,11.68,13.077,14.641,16.392,18.143
660,-0.001,11.6866,0.11297,7.332,8.328,9.323,10.438,11.687,13.084,14.65,16.402,18.155
661,-0.0012,11.6933,0.11299,7.336,8.332,9.328,10.444,11.693,13.092,14.659,16.413,18.167
662,-0.0014,11.6999,0.11301,7.339,8.336,9.333,10.45,11.7,13.1,14.668,16.423,18.179
663,-0.0016,11.7065,0.11303,7.343,8.341,9.338,10.455,11.706,13.107,14.676,16.434,18.191
664,-0.0018,11.7131,0.11304,7.347,8.345,9.343,10.461,11.713,13.115,14.685,16.444,18.202
665,-0.0019,11.7198,0.11306,7.351,8.35,9.348,10.467,11.72,13.123,14.694,16.454,18.214
666,-0.0021,11.7264,0.11308,7.354,8.354,9.353,10.473,11.726,13.13,14.703,16.464,18.226
667,-0.0023,11.733,0.1131,7.358,8.358,9.358,10.478,11.733,13.138,14.712,16.475,18.238
668,-0.0025,11.7396,0.11311,7.362,8.363,9.363,10.484,11.74,13.146,14.721,16.485,18.249
669,-0.0027,11.7462,0.11313,7.366,8.367,9.368,10.49,11.746,13.153,14.73,16.495,18.261
670,-0.0029,11.7528,0.11315,7.369,8.371,9.373,10.496,11.753,13.161,14.739,16.506,18.273
671,-0.003,11.7595,0.11317,7.373,8.376,9.378,10.501,11.76,13.169,14.748,16.516,18.285
672,-0.0032,11.7661,0.11318,7.377,8.38,9.383,10.507,11.766,13.176,14.756,16.526,18.296
673,-0.0034,11.7727,0.1132,7.381,8.384,9.388,10.513,11.773,13.184,14.765,16.537,18.308
674,-0.0036,11.7793,0.11322,7.384,8.389,9.393,10.519,11.779,13.192,14.774,16.547,18.32
675,-0.0038,11.7859,0.11324,7.388,8.393,9.398,10.524,11.786,13.199,14.783,16.558,18.332
676,-0.004,11.7925,0.11326,7.392,8.397,9.403,10.53,11.792,13.207,14.792,16.568,18.344
677,-0.0041,11.7991,0.11327,7.395,8.402,9.408,10.536,11.799,13.215,14.801,16.578,18.355
678,-0.0043,11.8057,0.11329,7.399,8.406,9.413,10.542,11.806,13.222,14.81,16.588,18.367
679,-0.0045,11.8124,0.11331,7.403,8.41,9.418,10.547,11.812,13.23,14.819,16.599,18.379
680,-0.0047,11.819,0.11333,7.406,8.415,9.423,10.553,11.819,13.238,14.828,16.609,18.391
681,-0.0049,11.8256,0.11335,7.41,8.419,9.428,10.559,11.826,13.245,14.837,16.62,18.403
682,-0.0051,11.8322,0.11336,7.414,8.424,9.433,10.564,11.832,13.253,14.845,16.63,18.415
683,-0.0052,11.8388,0.11338,7.418,8.428,9.438,10.57,11.839,13.261,14.854,16.64,18.426
684,-0.0054,11.8454,0.1134,7.421,8.432,9.443,10.576,11.845,13.268,14.863,16.651,18.438
685,-0.0056,11.852,0.11342,7.425,8.436,9.448,10.582,11.852,13.276,14.872,16.661,18.45
686,-0.0058,11.8586,0.11344,7.429,8.441,9.453,10.587,11.859,13.284,14.881,16.672,18.462
687,-0.006,11.8652,0.11345,7.433,8.445,9.458,10.593,11.865,13.291,14.89,16.682,18.474
688,-0.0061,11.8718,0.11347,7.436,8.45,9.463,10.599,11.872,13.299,14.899,16.692,18.485
689,-0.0063,11.8784,0.11349,7.44,8.454,9.468,10.604,11.878,13.306,14.907,16.702,18.497
690,-0.0065,11.885,0.11351,7.443,8.458,9.473,10.61,11.885,13.314,14.916,16.713,18.509
691,-0.0067,11.8916,0.11353,7.447,8.462,9.478,10.616,11.892,13.322,14.925,16.723,18.521
692,-0.0069,11.8982,0.11354,7.451,8.467,9.483,10.622,11.898,13.329,14.934,16.733,18.533
693,-0.007,11.9048,0.11356,7.455,8.471,9.488,10.627,11.905,13.337,14.943,16.744,18.545
694,-0.0072,11.9114,0.11358,7.458,8.475,9.493,10.633,11.911,13.345,14.952,16.754,18.557
695,-0.0074,11.918,0.1136,7.462,8.48,9.498,10.639,11.918,13.352,14.961,16.765,18.569
696,-0.0076,11.9246,0.11362,7.465,8.484,9.503,10.644,11.925,13.36,14.97,16.775,18.581
697,-0.0078,11.9312,0.11364,7.469,8.488,9.507,10.65,11.931,13.368,14.979,16.786,18.593
698,-0.0079,11.9378,0.11365,7.473,8.493,9.513,10.656,11.938,13.375,14.987,16.796,18.604
699,-0.0081,11.9444,0.11367,7.477,8.497,9.517,10.662,11.944,13.383,14.996,16.806,18.616
700,-0.0083,11.951,0.11369,7.48,8.501,9.522,10.667,11.951,13.391,15.005,16.817,18.628
701,-0.0085,11.9576,0.11371,7.484,8.506,9.527,10.673,11.958,13.398,15.014,16.827,18.64
702,-0.0087,11.9642,0.11373,7.488,8.51,9.532,10.679,11.964,13.406,15.023,16.838,18.652
703,-0.0088,11.9707,0.11375,7.491,8.514,9.537,10.684,11.971,13.414,15.032,16.848,18.664
704,-0.009,11.9773,0.11376,7.495,8.519,9.542,10.69,11.977,13.421,15.041,16.858,18.675
705,-0.0092,11.9839,0.11378,7.499,8.523,9.547,10.696,11.984,13.429,15.05,16.868,18.687
706,-0.0094,11.9905,0.1138,7.502,8.527,9.552,10.701,11.99,13.437,15.059,16.879,18.699
707,-0.0095,11.9971,0.11382,7.506,8.531,9.557,10.707,11.997,13.444,15.068,16.889,18.711
708,-0.0097,12.0037,0.11384,7.51,8.536,9.562,10.713,12.004,13.452,15.077,16.9,18.723
709,-0.0099,12.0103,0.11386,7.513,8.54,9.567,10.718,12.01,13.46,15.086,16.91,18.735
710,-0.0101,12.0168,0.11388,7.517,8.544,9.572,10.724,12.017,13.467,15.094,16.921,18.747
711,-0.0102,12.0234,0.11389,7.521,8.549,9.577,10.73,12.023,13.475,15.103,16.931,18.758
712,-0.0104,12.03,0.11391,7.524,8.553,9.582,10.736,12.03,13.482,15.112,16.941,18.77
713,-0.0106,12.0366,0.11393,7.528,8.557,9.587,10.741,12.037,13.49,15.121,16.952,18.782
714,-0.0108,12.0431,0.11395,7.531,8.561,9.591,10.747,12.043,13.498,15.13,16.962,18.794
715,-0.011,12.0497,0.11397,7.535,8.566,9.596,10.753,12.05,13.505,15.139,16.972,18.806
716,-0.0111,12.0563,0.11399,7.539,8.57,9.601,10.758,12.056,13.513,15.148,16.983,18.818
717,-0.0113,12.0629,0.11401,7.542,8.574,9.606,10.764,12.063,13.521,15.157,16.993,18.83
718,-0.0115,12.0694,0.11403,7.546,8.578,9.611,10.769,12.069,13.528,15.166,17.004,18.842
719,-0.0117,12.076,0.11404,7.55,8.583,9.616,10.775,12.076,13.536,15.174,17.014,18.853
720,-0.0118,12.0826,0.11406,7.553,8.587,9.621,10.781,12.083,13.543,15.183,17.024,18.865
721,-0.012,12.0891,0.11408,7.557,8.591,9.626,10.787,12.089,13.551,15.192,17.035,18.877
722,-0.0122,12.0957,0.1141,7.561,8.596,9.631,10.792,12.096,13.559,15.201,17.045,18.889
723,-0.0124,12.1023,0.11412,7.564,8.6,9.636,10.798,12.102,13.566,15.21,17.056,18.901
724,-0.0125,12.1088,0.11414,7.568,8.604,9.641,10.804,12.109,13.574,15.219,17.066,18.913
725,-0.0127,12.1154,0.11416,7.571,8.608,9.645,10.809,12.115,13.582,15.228,17.077,18.925
726,-0.0129,12.122,0.11418,7.575,8.613,9.65,10.815,12.122,13.589,15.237,17.087,18.937
727,-0.0131,12.1285,0.1142,7.579,8.617,9.655,10.821,12.128,13.597,15.246,17.097,18.949
728,-0.0132,12.1351,0.11421,7.582,8.621,9.66,10.826,12.135,13.604,15.254,17.107,18.96
729,-0.0134,12.1416,0.11423,7.586,8.626,9.665,10.832,12.142,13.612,15.263,17.118,18.972
730,-0.0136,12.1482,0.11425,7.59,8.63,9.67,10.838,12.148,13.62,15.272,17.128,18.984
