Day,L,M,S,SD4neg,SD3neg,SD2neg,SD1neg,SD0,SD1,SD2,SD3,SD4
0,0.3809,3.2322,0.14171,1.671,2.033,2.395,2.794,3.232,3.711,4.23,4.793,5.356
1,0.3259,3.1957,0.14578,1.635,1.994,2.352,2.752,3.196,3.685,4.222,4.81,5.398
2,0.3101,3.2104,0.14637,1.643,2.002,2.362,2.764,3.21,3.704,4.249,4.846,5.443
3,0.2986,3.2315,0.14657,1.656,2.017,2.378,2.782,3.232,3.73,4.28,4.885,5.489
4,0.2891,3.2558,0.14658,1.672,2.034,2.397,2.803,3.256,3.758,4.314,4.925,5.537
5,0.281,3.2821,0.14646,1.689,2.053,2.418,2.826,3.282,3.789,4.349,4.967,5.585
6,0.2737,3.3099,0.14626,1.708,2.074,2.44,2.851,3.31,3.82,4.386,5.009,5.633
7,0.2671,3.3388,0.146,1.727,2.096,2.464,2.877,3.339,3.853,4.423,5.052,5.682
8,0.2609,3.3687,0.14569,1.748,2.118,2.488,2.904,3.369,3.887,4.461,5.096,5.731
9,0.2551,3.3995,0.14534,1.769,2.141,2.513,2.932,3.4,3.921,4.5,5.14,5.78
10,0.2497,3.4314,0.14498,1.791,2.165,2.54,2.96,3.431,3.957,4.54,5.186,5.831
11,0.2446,3.4643,0.14459,1.814,2.19,2.567,2.99,3.464,3.993,4.581,5.232,5.883
12,0.2397,3.4983,0.1442,1.837,2.216,2.595,3.021,3.498,4.031,4.623,5.28,5.936
13,0.2349,3.5333,0.1438,1.861,2.242,2.623,3.052,3.533,4.07,4.667,5.329,5.991
14,0.2304,3.5693,0.14339,1.885,2.269,2.653,3.085,3.569,4.11,4.712,5.379,6.047
15,0.226,3.6063,0.14299,1.91,2.297,2.683,3.118,3.606,4.151,4.758,5.431,6.104
16,0.2218,3.6438,0.14258,1.935,2.325,2.714,3.152,3.644,4.193,4.804,5.483,6.162
17,0.2177,3.6818,0.14218,1.961,2.353,2.745,3.187,3.682,4.235,4.852,5.536,6.221
18,0.2137,3.7201,0.14177,1.987,2.382,2.777,3.221,3.72,4.278,4.899,5.589,6.279
19,0.2099,3.7584,0.14138,2.013,2.41,2.808,3.256,3.758,4.32,4.946,5.642,6.338
20,0.2061,3.7968,0.14098,2.039,2.439,2.84,3.291,3.797,4.363,4.994,5.695,6.397
21,0.2024,3.8352,0.1406,2.064,2.468,2.871,3.325,3.835,4.406,5.042,5.749,6.456
22,0.1989,3.8735,0.14021,2.09,2.496,2.903,3.36,3.874,4.448,5.089,5.802,6.514
23,0.1954,3.9116,0.13984,2.116,2.525,2.934,3.395,3.912,4.49,5.136,5.854,6.572
24,0.1919,3.9495,0.13947,2.142,2.553,2.965,3.429,3.95,4.532,5.183,5.906,6.63
25,0.1886,3.9872,0.1391,2.167,2.582,2.996,3.463,3.987,4.574,5.229,5.958,6.687
26,0.1853,4.0247,0.13875,2.193,2.61,3.027,3.497,4.025,4.616,5.275,6.01,6.745
27,0.1821,4.0618,0.1384,2.218,2.638,3.058,3.531,4.062,4.657,5.321,6.061,6.801
28,0.1789,4.0987,0.13805,2.243,2.665,3.088,3.564,4.099,4.698,5.366,6.112,6.857
29,0.1758,4.1353,0.13771,2.268,2.693,3.118,3.597,4.135,4.738,5.411,6.162,6.912
30,0.1727,4.1716,0.13738,2.293,2.72,3.148,3.63,4.172,4.778,5.456,6.212,6.967
31,0.1697,4.2075,0.13706,2.317,2.747,3.178,3.663,4.208,4.818,5.5,6.261,7.022
32,0.1668,4.2431,0.13674,2.341,2.774,3.207,3.695,4.243,4.857,5.544,6.31,7.075
33,0.1638,4.2783,0.13643,2.365,2.801,3.236,3.727,4.278,4.896,5.587,6.358,7.129
34,0.161,4.3131,0.13613,2.389,2.827,3.265,3.758,4.313,4.935,5.63,6.406,7.181
35,0.1582,4.3476,0.13583,2.413,2.853,3.294,3.79,4.348,4.973,5.672,6.453,7.233
36,0.1554,4.3818,0.13554,2.436,2.879,3.322,3.821,4.382,5.011,5.714,6.5,7.285
37,0.1526,4.4155,0.13526,2.459,2.904,3.35,3.851,4.416,5.048,5.756,6.546,7.336
38,0.1499,4.449,0.13498,2.482,2.93,3.377,3.882,4.449,5.085,5.797,6.592,7.386
39,0.1473,4.482,0.1347,2.505,2.955,3.405,3.912,4.482,5.122,5.837,6.637,7.436
40,0.1446,4.5148,0.13444,2.527,2.98,3.432,3.942,4.515,5.158,5.878,6.682,7.486
41,0.142,4.5472,0.13418,2.55,3.004,3.459,3.971,4.547,5.194,5.917,6.726,7.534
42,0.1395,4.5793,0.13392,2.572,3.029,3.485,4.0,4.579,5.229,5.957,6.77,7.583
43,0.1369,4.611,0.13367,2.594,3.053,3.512,4.029,4.611,5.264,5.995,6.813,7.631
44,0.1344,4.6425,0.13342,2.615,3.077,3.538,4.058,4.642,5.299,6.034,6.856,7.678
45,0.132,4.6736,0.13318,2.637,3.1,3.564,4.086,4.674,5.333,6.072,6.898,7.725
46,0.1295,4.7044,0.13295,2.658,3.124,3.589,4.114,4.704,5.367,6.11,6.941,7.771
47,0.1271,4.7349,0.13272,2.679,3.147,3.614,4.142,4.735,5.401,6.147,6.982,7.817
48,0.1247,4.7651,0.1325,2.7,3.17,3.639,4.169,4.765,5.434,6.184,7.024,7.863
49,0.1224,4.795,0.13228,2.72,3.192,3.664,4.196,4.795,5.467,6.221,7.064,7.908
50,0.12,4.8245,0.13206,2.741,3.215,3.689,4.223,4.824,5.5,6.257,7.105,7.952
51,0.1177,4.8538,0.13185,2.761,3.237,3.713,4.25,4.854,5.532,6.293,7.145,7.996
52,0.1154,4.8828,0.13165,2.781,3.259,3.737,4.276,4.883,5.564,6.329,7.185,8.04
53,0.1132,4.9115,0.13145,2.801,3.281,3.761,4.302,4.912,5.596,6.364,7.224,8.084
54,0.1109,4.9399,0.13125,2.821,3.303,3.785,4.328,4.94,5.627,6.399,7.263,8.127
55,0.1087,4.968,0.13106,2.84,3.324,3.808,4.354,4.968,5.658,6.433,7.301,8.169
56,0.1065,4.9959,0.13087,2.86,3.345,3.831,4.379,4.996,5.689,6.467,7.339,8.211
57,0.1044,5.0235,0.13068,2.879,3.366,3.854,4.404,5.024,5.72,6.501,7.377,8.253
58,0.1022,5.0509,0.1305,2.898,3.387,3.877,4.429,5.051,5.75,6.535,7.414,8.294
59,0.1001,5.078,0.13033,2.916,3.408,3.899,4.454,5.078,5.78,6.568,7.452,8.335
60,0.098,5.1049,0.13015,2.935,3.428,3.922,4.478,5.105,5.81,6.601,7.488,8.376
61,0.0959,5.1315,0.12998,2.953,3.449,3.944,4.502,5.132,5.839,6.634,7.525,8.416
62,0.0938,5.158,0.12982,2.972,3.469,3.966,4.526,5.158,5.868,6.666,7.561,8.457
63,0.0918,5.1842,0.12966,2.99,3.489,3.987,4.55,5.184,5.897,6.699,7.597,8.496
64,0.0897,5.2102,0.1295,3.008,3.508,4.009,4.574,5.21,5.926,6.731,7.633,8.536
65,0.0877,5.236,0.12934,3.026,3.528,4.031,4.597,5.236,5.955,6.762,7.669,8.575
66,0.0857,5.2616,0.12919,3.044,3.548,4.052,4.621,5.262,5.983,6.794,7.704,8.614
67,0.0838,5.287,0.12904,3.061,3.567,4.073,4.644,5.287,6.011,6.825,7.739,8.652
68,0.0818,5.3121,0.12889,3.079,3.586,4.094,4.667,5.312,6.039,6.856,7.773,8.69
69,0.0798,5.337,0.12875,3.096,3.605,4.114,4.689,5.337,6.066,6.886,7.807,8.728
70,0.0779,5.3618,0.12861,3.113,3.624,4.135,4.712,5.362,6.094,6.917,7.842,8.766
71,0.076,5.3863,0.12847,3.13,3.643,4.155,4.734,5.386,6.121,6.947,7.875,8.804
72,0.0741,5.4107,0.12834,3.147,3.661,4.175,4.756,5.411,6.148,6.977,7.909,8.841
73,0.0722,5.4348,0.12821,3.163,3.679,4.195,4.778,5.435,6.175,7.007,7.942,8.878
74,0.0704,5.4587,0.12808,3.18,3.698,4.215,4.8,5.459,6.201,7.036,7.975,8.914
75,0.0685,5.4825,0.12795,3.196,3.716,4.235,4.821,5.482,6.227,7.066,8.008,8.951
76,0.0667,5.5061,0.12783,3.213,3.734,4.255,4.843,5.506,6.254,7.095,8.041,8.987
77,0.0648,5.5295,0.1277,3.229,3.752,4.274,4.864,5.53,6.279,7.124,8.073,9.022
78,0.063,5.5527,0.12758,3.245,3.769,4.293,4.885,5.553,6.305,7.152,8.105,9.058
79,0.0612,5.5757,0.12747,3.261,3.787,4.312,4.906,5.576,6.331,7.181,8.137,9.093
80,0.0595,5.5986,0.12735,3.277,3.804,4.331,4.927,5.599,6.356,7.209,8.169,9.128
81,0.0577,5.6213,0.12724,3.292,3.821,4.35,4.947,5.621,6.381,7.237,8.2,9.163
82,0.0559,5.6438,0.12713,3.308,3.838,4.369,4.968,5.644,6.406,7.265,8.231,9.198
83,0.0542,5.6662,0.12702,3.323,3.855,4.387,4.988,5.666,6.431,7.292,8.262,9.232
84,0.0525,5.6883,0.12691,3.339,3.872,4.406,5.008,5.688,6.455,7.32,8.293,9.266
85,0.0508,5.7104,0.12681,3.354,3.889,4.424,5.028,5.71,6.48,7.347,8.324,9.3
86,0.049,5.7322,0.12671,3.369,3.905,4.442,5.048,5.732,6.504,7.374,8.354,9.334
87,0.0474,5.7539,0.1266,3.384,3.922,4.46,5.068,5.754,6.528,7.401,8.384,9.367
88,0.0457,5.7755,0.12651,3.399,3.938,4.478,5.087,5.776,6.552,7.428,8.414,9.401
89,0.044,5.7969,0.12641,3.414,3.955,4.496,5.107,5.797,6.576,7.454,8.444,9.433
90,0.0424,5.8181,0.12631,3.428,3.971,4.513,5.126,5.818,6.599,7.48,8.473,9.466
91,0.0407,5.8393,0.12622,3.443,3.987,4.531,5.145,5.839,6.623,7.506,8.503,9.499
92,0.0391,5.8602,0.12613,3.457,4.003,4.548,5.164,5.86,6.646,7.532,8.532,9.531
93,0.0375,5.881,0.12604,3.472,4.018,4.565,5.183,5.881,6.669,7.558,8.561,9.563
94,0.0358,5.9017,0.12595,3.486,4.034,4.582,5.202,5.902,6.692,7.584,8.59,9.596
95,0.0342,5.9223,0.12586,3.5,4.05,4.599,5.221,5.922,6.715,7.609,8.618,9.627
96,0.0327,5.9427,0.12577,3.515,4.065,4.616,5.239,5.943,6.737,7.634,8.647,9.659
97,0.0311,5.9629,0.12569,3.528,4.081,4.633,5.257,5.963,6.76,7.66,8.675,9.69
98,0.0295,5.9831,0.12561,3.542,4.096,4.65,5.276,5.983,6.782,7.685,8.703,9.722
99,0.0279,6.0031,0.12553,3.556,4.111,4.666,5.294,6.003,6.805,7.71,8.731,9.753
100,0.0264,6.0229,0.12545,3.57,4.126,4.683,5.312,6.023,6.826,7.734,8.759,9.784
101,0.0249,6.0426,0.12537,3.583,4.141,4.699,5.33,6.043,6.848,7.759,8.786,9.814
102,0.0233,6.0622,0.12529,3.597,4.156,4.715,5.347,6.062,6.87,7.783,8.814,9.845
103,0.0218,6.0817,0.12522,3.61,4.171,4.731,5.365,6.082,6.892,7.807,8.841,9.875
104,0.0203,6.101,0.12514,3.624,4.185,4.747,5.383,6.101,6.913,7.831,8.868,9.905
105,0.0188,6.1202,0.12507,3.637,4.2,4.763,5.4,6.12,6.935,7.855,8.895,9.935
106,0.0173,6.1393,0.125,3.65,4.214,4.779,5.417,6.139,6.956,7.879,8.922,9.965
107,0.0158,6.1582,0.12493,3.663,4.229,4.794,5.434,6.158,6.977,7.902,8.948,9.994
108,0.0144,6.1771,0.12486,3.676,4.243,4.81,5.451,6.177,6.998,7.926,8.975,10.024
109,0.0129,6.1958,0.12479,3.689,4.257,4.825,5.468,6.196,7.019,7.949,9.001,10.053
110,0.0114,6.2143,0.12472,3.702,4.271,4.841,5.485,6.214,7.039,7.972,9.027,10.082
111,0.01,6.2328,0.12466,3.714,4.285,4.856,5.502,6.233,7.06,7.995,9.053,10.111
112,0.0086,6.2511,0.12459,3.727,4.299,4.871,5.518,6.251,7.08,8.018,9.079,10.139
113,0.0071,6.2693,0.12453,3.739,4.313,4.886,5.535,6.269,7.1,8.041,9.104,10.168
114,0.0057,6.2874,0.12447,3.752,4.326,4.901,5.551,6.287,7.12,8.063,9.13,10.197
115,0.0043,6.3054,0.12441,3.764,4.34,4.916,5.568,6.305,7.141,8.086,9.155,10.225
116,0.0029,6.3232,0.12435,3.776,4.353,4.93,5.584,6.323,7.16,8.108,9.18,10.253
117,0.0015,6.341,0.12429,3.789,4.367,4.945,5.6,6.341,7.18,8.13,9.206,10.281
118,0.0001,6.3586,0.12423,3.801,4.38,4.96,5.616,6.359,7.2,8.152,9.23,10.309
119,-0.0013,6.3761,0.12417,3.813,4.394,4.974,5.632,6.376,7.219,8.174,9.255,10.336
120,-0.0026,6.3935,0.12412,3.825,4.407,4.988,5.647,6.394,7.239,8.196,9.28,10.364
121,-0.004,6.4108,0.12406,3.837,4.42,5.003,5.663,6.411,7.258,8.217,9.304,10.391
122,-0.0053,6.428,0.12401,3.848,4.433,5.017,5.679,6.428,7.277,8.239,9.328,10.418
123,-0.0067,6.445,0.12395,3.86,4.446,5.031,5.694,6.445,7.296,8.26,9.352,10.445
124,-0.008,6.462,0.1239,3.872,4.458,5.045,5.709,6.462,7.315,8.281,9.376,10.472
125,-0.0094,6.4788,0.12385,3.883,4.471,5.059,5.725,6.479,7.334,8.302,9.4,10.498
126,-0.0107,6.4956,0.1238,3.895,4.484,5.073,5.74,6.496,7.352,8.323,9.424,10.525
127,-0.012,6.5122,0.12375,3.906,4.496,5.086,5.755,6.512,7.371,8.344,9.448,10.551
128,-0.0133,6.5288,0.1237,3.918,4.509,5.1,5.77,6.529,7.389,8.365,9.471,10.577
129,-0.0146,6.5452,0.12365,3.929,4.521,5.113,5.785,6.545,7.408,8.385,9.494,10.603
130,-0.0159,6.5615,0.1236,3.94,4.534,5.127,5.799,6.562,7.426,8.406,9.517,10.629
131,-0.0172,6.5777,0.12355,3.951,4.546,5.14,5.814,6.578,7.444,8.426,9.54,10.655
132,-0.0185,6.5939,0.12351,3.962,4.558,5.154,5.829,6.594,7.462,8.446,9.563,10.681
133,-0.0198,6.6099,0.12346,3.973,4.57,5.167,5.843,6.61,7.48,8.466,9.586,10.706
134,-0.021,6.6258,0.12342,3.984,4.582,5.18,5.857,6.626,7.497,8.486,9.609,10.731
135,-0.0223,6.6416,0.12337,3.995,4.594,5.193,5.872,6.642,7.515,8.506,9.631,10.756
136,-0.0235,6.6573,0.12333,4.006,4.606,5.206,5.886,6.657,7.532,8.526,9.654,10.781
137,-0.0248,6.6729,0.12329,4.017,4.618,5.219,5.9,6.673,7.55,8.545,9.676,10.806
138,-0.026,6.6884,0.12325,4.027,4.629,5.231,5.914,6.688,7.567,8.565,9.698,10.831
139,-0.0273,6.7039,0.12321,4.038,4.641,5.244,5.928,6.704,7.585,8.584,9.72,10.856
140,-0.0285,6.7192,0.12317,4.048,4.652,5.257,5.942,6.719,7.602,8.604,9.742,10.88
141,-0.0297,6.7344,0.12313,4.059,4.664,5.269,5.956,6.734,7.619,8.623,9.764,10.905
142,-0.0309,6.7495,0.12309,4.069,4.675,5.282,5.969,6.75,7.635,8.642,9.785,10.929
143,-0.0321,6.7646,0.12305,4.079,4.687,5.294,5.983,6.765,7.652,8.661,9.807,10.953
144,-0.0333,6.7795,0.12301,4.09,4.698,5.306,5.996,6.78,7.669,8.679,9.828,10.976
145,-0.0345,6.7944,0.12298,4.1,4.709,5.318,6.01,6.794,7.686,8.698,9.849,11.001
146,-0.0357,6.8091,0.12294,4.11,4.72,5.331,6.023,6.809,7.702,8.717,9.87,11.024
147,-0.0369,6.8238,0.12291,4.12,4.731,5.343,6.036,6.824,7.718,8.735,9.892,11.048
148,-0.0381,6.8384,0.12287,4.13,4.742,5.355,6.049,6.838,7.735,8.753,9.912,11.071
149,-0.0393,6.8529,0.12284,4.14,4.753,5.366,6.063,6.853,7.751,8.772,9.933,11.095
150,-0.0404,6.8673,0.12281,4.149,4.764,5.378,6.076,6.867,7.767,8.79,9.954,11.118
151,-0.0416,6.8816,0.12277,4.159,4.775,5.39,6.088,6.882,7.783,8.808,9.974,11.141
152,-0.0428,6.8959,0.12274,4.169,4.785,5.402,6.101,6.896,7.799,8.826,9.995,11.164
153,-0.0439,6.91,0.12271,4.179,4.796,5.413,6.114,6.91,7.815,8.844,10.015,11.187
154,-0.045,6.9241,0.12268,4.188,4.807,5.425,6.127,6.924,7.831,8.862,10.036,11.209
155,-0.0462,6.9381,0.12265,4.198,4.817,5.436,6.139,6.938,7.846,8.879,10.056,11.232
156,-0.0473,6.952,0.12262,4.207,4.828,5.448,6.152,6.952,7.862,8.897,10.076,11.255
157,-0.0484,6.9659,0.12259,4.217,4.838,5.459,6.164,6.966,7.877,8.914,10.096,11.277
158,-0.0496,6.9797,0.12256,4.226,4.848,5.47,6.177,6.98,7.893,8.932,10.116,11.299
159,-0.0507,6.9934,0.12254,4.235,4.859,5.482,6.189,6.993,7.908,8.949,10.136,11.322
160,-0.0518,7.007,0.12251,4.245,4.869,5.493,6.201,7.007,7.923,8.967,10.155,11.344
161,-0.0529,7.0205,0.12248,4.254,4.879,5.504,6.214,7.02,7.938,8.984,10.175,11.366
162,-0.054,7.034,0.12246,4.263,4.889,5.515,6.226,7.034,7.954,9.001,10.194,11.388
163,-0.0551,7.0474,0.12243,4.272,4.899,5.526,6.238,7.047,7.969,9.018,10.214,11.409
164,-0.0562,7.0607,0.12241,4.281,4.909,5.537,6.25,7.061,7.984,9.035,10.233,11.431
165,-0.0573,7.074,0.12238,4.29,4.919,5.548,6.262,7.074,7.998,9.051,10.252,11.453
166,-0.0583,7.0872,0.12236,4.299,4.929,5.558,6.274,7.087,8.013,9.068,10.271,11.474
167,-0.0594,7.1003,0.12234,4.308,4.938,5.569,6.285,7.1,8.028,9.085,10.29,11.496
168,-0.0605,7.1133,0.12231,4.317,4.948,5.58,6.297,7.113,8.042,9.101,10.309,11.517
169,-0.0615,7.1263,0.12229,4.326,4.958,5.59,6.309,7.126,8.057,9.118,10.328,11.538
170,-0.0626,7.1393,0.12227,4.334,4.968,5.601,6.321,7.139,8.072,9.134,10.347,11.56
171,-0.0637,7.1521,0.12225,4.343,4.977,5.611,6.332,7.152,8.086,9.151,10.366,11.581
172,-0.0647,7.1649,0.12223,4.352,4.987,5.622,6.344,7.165,8.1,9.167,10.384,11.602
173,-0.0658,7.1776,0.12221,4.36,4.996,5.632,6.355,7.178,8.115,9.183,10.403,11.623
174,-0.0668,7.1903,0.12219,4.369,5.006,5.642,6.366,7.19,8.129,9.199,10.421,11.644
175,-0.0678,7.2029,0.12217,4.377,5.015,5.653,6.378,7.203,8.143,9.215,10.44,11.664
176,-0.0689,7.2154,0.12215,4.386,5.024,5.663,6.389,7.215,8.157,9.231,10.458,11.685
177,-0.0699,7.2279,0.12214,4.394,5.034,5.673,6.4,7.228,8.171,9.247,10.477,11.706
178,-0.0709,7.2403,0.12212,4.403,5.043,5.683,6.411,7.24,8.185,9.263,10.495,11.726
179,-0.0719,7.2527,0.1221,4.411,5.052,5.693,6.422,7.253,8.199,9.279,10.513,11.746
180,-0.0729,7.265,0.12208,4.419,5.061,5.703,6.434,7.265,8.213,9.295,10.531,11.767
181,-0.0739,7.2772,0.12207,4.427,5.07,5.713,6.444,7.277,8.227,9.31,10.549,11.787
182,-0.0749,7.2894,0.12205,4.436,5.079,5.723,6.455,7.289,8.24,9.326,10.566,11.807
183,-0.0759,7.3016,0.12204,4.444,5.088,5.733,6.466,7.302,8.254,9.341,10.585,11.828
184,-0.0769,7.3136,0.12202,4.452,5.097,5.743,6.477,7.314,8.267,9.357,10.602,11.847
185,-0.0779,7.3256,0.12201,4.46,5.106,5.753,6.488,7.326,8.281,9.372,10.62,11.868
186,-0.0789,7.3376,0.122,4.468,5.115,5.762,6.499,7.338,8.295,9.388,10.638,11.888
187,-0.0799,7.3495,0.12198,4.476,5.124,5.772,6.509,7.35,8.308,9.403,10.655,11.907
188,-0.0808,7.3614,0.12197,4.484,5.133,5.782,6.52,7.361,8.321,9.418,10.673,11.927
189,-0.0818,7.3732,0.12196,4.492,5.141,5.791,6.531,7.373,8.335,9.433,10.69,11.947
190,-0.0828,7.3849,0.12195,4.5,5.15,5.801,6.541,7.385,8.348,9.448,10.707,11.967
191,-0.0837,7.3966,0.12194,4.507,5.159,5.81,6.552,7.397,8.361,9.463,10.725,11.986
192,-0.0847,7.4082,0.12192,4.515,5.167,5.82,6.562,7.408,8.374,9.478,10.742,12.005
193,-0.0857,7.4198,0.12191,4.523,5.176,5.829,6.572,7.42,8.387,9.493,10.759,12.025
194,-0.0866,7.4314,0.1219,4.531,5.185,5.838,6.583,7.431,8.4,9.508,10.776,12.044
195,-0.0875,7.4429,0.12189,4.538,5.193,5.848,6.593,7.443,8.413,9.523,10.793,12.064
196,-0.0885,7.4543,0.12188,4.546,5.201,5.857,6.603,7.454,8.426,9.537,10.81,12.083
197,-0.0894,7.4657,0.12188,4.553,5.21,5.866,6.613,7.466,8.439,9.552,10.827,12.102
198,-0.0904,7.477,0.12187,4.561,5.218,5.875,6.624,7.477,8.452,9.567,10.844,12.121
199,-0.0913,7.4883,0.12186,4.569,5.226,5.884,6.634,7.488,8.465,9.581,10.861,12.14
200,-0.0922,7.4995,0.12185,4.576,5.235,5.893,6.644,7.5,8.477,9.596,10.877,12.159
201,-0.0931,7.5107,0.12184,4.583,5.243,5.902,6.654,7.511,8.49,9.61,10.894,12.178
202,-0.094,7.5219,0.12184,4.591,5.251,5.911,6.664,7.522,8.503,9.625,10.911,12.197
203,-0.095,7.533,0.12183,4.598,5.259,5.92,6.674,7.533,8.515,9.639,10.927,12.216
204,-0.0959,7.544,0.12182,4.606,5.267,5.929,6.683,7.544,8.527,9.653,10.944,12.234
205,-0.0968,7.5551,0.12182,4.613,5.276,5.938,6.693,7.555,8.54,9.668,10.961,12.254
206,-0.0977,7.566,0.12181,4.62,5.284,5.947,6.703,7.566,8.552,9.682,10.977,12.272
207,-0.0986,7.5769,0.12181,4.627,5.292,5.956,6.713,7.577,8.565,9.696,10.993,12.291
208,-0.0995,7.5878,0.1218,4.635,5.3,5.965,6.723,7.588,8.577,9.71,11.009,12.309
209,-0.1003,7.5986,0.1218,4.642,5.307,5.973,6.732,7.599,8.589,9.724,11.026,12.327
210,-0.1012,7.6094,0.12179,4.649,5.315,5.982,6.742,7.609,8.601,9.738,11.042,12.346
211,-0.1021,7.6202,0.12179,4.656,5.323,5.991,6.751,7.62,8.614,9.752,11.058,12.364
212,-0.103,7.6309,0.12179,4.663,5.331,5.999,6.761,7.631,8.626,9.766,11.074,12.383
213,-0.1039,7.6416,0.12178,4.67,5.339,6.008,6.771,7.642,8.638,9.78,11.09,12.401
214,-0.1047,7.6522,0.12178,4.677,5.347,6.016,6.78,7.652,8.65,9.793,11.106,12.419
215,-0.1056,7.6628,0.12178,4.684,5.354,6.025,6.789,7.663,8.662,9.807,11.122,12.437
216,-0.1065,7.6733,0.12177,4.691,5.362,6.033,6.799,7.673,8.674,9.821,11.138,12.455
217,-0.1073,7.6838,0.12177,4.698,5.37,6.042,6.808,7.684,8.686,9.834,11.154,12.473
218,-0.1082,7.6943,0.12177,4.705,5.377,6.05,6.818,7.694,8.698,9.848,11.17,12.491
219,-0.109,7.7047,0.12177,4.711,5.385,6.059,6.827,7.705,8.71,9.862,11.185,12.509
220,-0.1099,7.7151,0.12177,4.718,5.393,6.067,6.836,7.715,8.721,9.875,11.201,12.527
221,-0.1107,7.7254,0.12177,4.725,5.4,6.075,6.845,7.725,8.733,9.889,11.217,12.545
222,-0.1116,7.7357,0.12177,4.732,5.407,6.083,6.854,7.736,8.745,9.902,11.232,12.563
223,-0.1124,7.746,0.12176,4.739,5.415,6.092,6.864,7.746,8.756,9.915,11.248,12.58
224,-0.1132,7.7562,0.12176,4.745,5.423,6.1,6.873,7.756,8.768,9.929,11.263,12.598
225,-0.1141,7.7664,0.12176,4.752,5.43,6.108,6.882,7.766,8.78,9.942,11.279,12.615
226,-0.1149,7.7766,0.12176,4.759,5.437,6.116,6.891,7.777,8.791,9.955,11.294,12.633
227,-0.1157,7.7867,0.12177,4.765,5.445,6.124,6.9,7.787,8.803,9.969,11.31,12.651
228,-0.1165,7.7968,0.12177,4.772,5.452,6.132,6.909,7.797,8.814,9.982,11.325,12.668
229,-0.1173,7.8068,0.12177,4.778,5.459,6.14,6.918,7.807,8.825,9.995,11.34,12.686
230,-0.1181,7.8169,0.12177,4.785,5.467,6.148,6.927,7.817,8.837,10.008,11.356,12.703
231,-0.119,7.8268,0.12177,4.791,5.474,6.156,6.936,7.827,8.848,10.021,11.371,12.72
232,-0.1198,7.8368,0.12177,4.798,5.481,6.164,6.944,7.837,8.86,10.034,11.386,12.738
233,-0.1206,7.8467,0.12177,4.804,5.488,6.172,6.953,7.847,8.871,10.047,11.401,12.755
234,-0.1214,7.8566,0.12178,4.81,5.495,6.18,6.962,7.857,8.882,10.06,11.416,12.772
235,-0.1222,7.8664,0.12178,4.817,5.502,6.188,6.971,7.866,8.893,10.073,11.431,12.789
236,-0.1229,7.8762,0.12178,4.823,5.509,6.196,6.979,7.876,8.904,10.086,11.446,12.806
237,-0.1237,7.886,0.12178,4.83,5.517,6.204,6.988,7.886,8.916,10.099,11.461,12.823
238,-0.1245,7.8957,0.12179,4.836,5.524,6.211,6.997,7.896,8.927,10.111,11.476,12.841
239,-0.1253,7.9054,0.12179,4.842,5.531,6.219,7.005,7.905,8.938,10.124,11.491,12.857
240,-0.1261,7.9151,0.12179,4.849,5.538,6.227,7.014,7.915,8.949,10.137,11.506,12.874
241,-0.1269,7.9247,0.1218,4.855,5.544,6.234,7.022,7.925,8.96,10.15,11.52,12.891
242,-0.1276,7.9343,0.1218,4.861,5.551,6.242,7.031,7.934,8.971,10.162,11.535,12.908
243,-0.1284,7.9439,0.1218,4.867,5.558,6.25,7.04,7.944,8.981,10.175,11.55,12.925
244,-0.1292,7.9534,0.12181,4.873,5.565,6.257,7.048,7.953,8.992,10.187,11.564,12.942
245,-0.1299,7.9629,0.12181,4.879,5.572,6.265,7.056,7.963,9.003,10.2,11.579,12.958
246,-0.1307,7.9724,0.12182,4.885,5.579,6.272,7.065,7.972,9.014,10.212,11.594,12.975
247,-0.1314,7.9819,0.12182,4.892,5.586,6.28,7.073,7.982,9.025,10.225,11.608,12.992
248,-0.1322,7.9913,0.12182,4.898,5.593,6.287,7.082,7.991,9.036,10.237,11.622,13.008
249,-0.1329,8.0007,0.12183,4.904,5.599,6.295,7.09,8.001,9.046,10.249,11.637,13.025
250,-0.1337,8.01,0.12183,4.91,5.606,6.302,7.098,8.01,9.057,10.262,11.651,13.041
251,-0.1344,8.0193,0.12184,4.916,5.613,6.31,7.106,8.019,9.068,10.274,11.666,13.057
252,-0.1352,8.0286,0.12185,4.922,5.619,6.317,7.115,8.029,9.078,10.286,11.68,13.074
253,-0.1359,8.0379,0.12185,4.928,5.626,6.324,7.123,8.038,9.089,10.298,11.694,13.09
254,-0.1367,8.0471,0.12186,4.934,5.633,6.332,7.131,8.047,9.099,10.311,11.709,13.107
255,-0.1374,8.0563,0.12186,4.94,5.639,6.339,7.139,8.056,9.11,10.323,11.723,13.123
256,-0.1381,8.0655,0.12187,4.945,5.646,6.346,7.147,8.066,9.12,10.335,11.737,13.139
257,-0.1388,8.0746,0.12187,4.951,5.652,6.354,7.155,8.075,9.131,10.347,11.751,13.155
258,-0.1396,8.0837,0.12188,4.957,5.659,6.361,7.163,8.084,9.141,10.359,11.765,13.172
259,-0.1403,8.0928,0.12189,4.963,5.665,6.368,7.172,8.093,9.152,10.371,11.779,13.188
260,-0.141,8.1019,0.12189,4.969,5.672,6.375,7.18,8.102,9.162,10.383,11.793,13.204
