Age,L,M,S,P01,P1,P3,P5,P10,P15,P25,P50,P75,P85,P90,P95,P97,P99,P999
374,1,44.9797,0.03025,40.775,41.814,42.421,42.742,43.236,43.569,44.062,44.98,45.897,46.39,46.723,47.218,47.539,48.145,49.184
375,1,44.9891,0.03024,40.785,41.824,42.43,42.751,43.246,43.579,44.071,44.989,45.907,46.399,46.733,47.227,47.548,48.154,49.193
376,1,44.9984,0.03024,40.793,41.833,42.439,42.76,43.255,43.588,44.081,44.998,45.916,46.409,46.742,47.237,47.558,48.164,49.203
377,1,45.0077,0.03024,40.802,41.841,42.448,42.769,43.263,43.597,44.09,45.008,45.926,46.418,46.752,47.246,47.568,48.174,49.214
378,1,45.0169,0.03024,40.81,41.85,42.457,42.778,43.272,43.606,44.099,45.017,45.935,46.428,46.761,47.256,47.577,48.184,49.224
379,1,45.0262,0.03023,40.82,41.86,42.466,42.787,43.282,43.615,44.108,45.026,45.944,46.437,46.771,47.265,47.586,48.193,49.232
380,1,45.0353,0.03023,40.828,41.868,42.475,42.796,43.291,43.624,44.117,45.035,45.954,46.446,46.78,47.275,47.596,48.202,49.242
381,1,45.0445,0.03023,40.837,41.877,42.483,42.805,43.299,43.633,44.126,45.045,45.963,46.456,46.79,47.284,47.606,48.212,49.252
382,1,45.0536,0.03023,40.845,41.885,42.492,42.813,43.308,43.642,44.135,45.054,45.972,46.465,46.799,47.294,47.615,48.222,49.262
383,1,45.0627,0.03022,40.854,41.895,42.501,42.823,43.317,43.651,44.144,45.063,45.981,46.474,46.808,47.303,47.624,48.231,49.271
384,1,45.0717,0.03022,40.863,41.903,42.51,42.831,43.326,43.66,44.153,45.072,45.99,46.483,46.817,47.312,47.633,48.24,49.281
385,1,45.0808,0.03022,40.871,41.912,42.519,42.84,43.335,43.669,44.162,45.081,46.0,46.493,46.827,47.322,47.643,48.25,49.291
386,1,45.0897,0.03022,40.879,41.92,42.527,42.848,43.343,43.677,44.171,45.09,46.009,46.502,46.836,47.331,47.652,48.26,49.3
387,1,45.0987,0.03021,40.888,41.929,42.536,42.858,43.353,43.687,44.18,45.099,46.018,46.511,46.845,47.34,47.661,48.268,49.309
388,1,45.1076,0.03021,40.897,41.937,42.545,42.866,43.361,43.695,44.188,45.108,46.027,46.52,46.854,47.349,47.671,48.278,49.319
389,1,45.1165,0.03021,40.905,41.946,42.553,42.875,43.37,43.704,44.197,45.117,46.036,46.529,46.863,47.358,47.68,48.287,49.328
390,1,45.1254,0.03021,40.913,41.954,42.561,42.883,43.378,43.712,44.206,45.125,46.045,46.538,46.872,47.368,47.689,48.297,49.338
391,1,45.1342,0.0302,40.922,41.963,42.571,42.892,43.387,43.721,44.215,45.134,46.054,46.547,46.881,47.376,47.698,48.305,49.346
392,1,45.143,0.0302,40.93,41.971,42.579,42.901,43.396,43.73,44.223,45.143,46.063,46.556,46.89,47.385,47.707,48.315,49.356
393,1,45.1518,0.0302,40.938,41.98,42.587,42.909,43.404,43.739,44.232,45.152,46.072,46.565,46.899,47.395,47.716,48.324,49.366
394,1,45.1605,0.0302,40.946,41.988,42.595,42.917,43.413,43.747,44.241,45.161,46.08,46.574,46.908,47.404,47.726,48.333,49.375
395,1,45.1692,0.03019,40.955,41.997,42.604,42.926,43.422,43.756,44.249,45.169,46.089,46.583,46.917,47.412,47.734,48.342,49.383
396,1,45.1779,0.03019,40.963,42.005,42.613,42.934,43.43,43.764,44.258,45.178,46.098,46.592,46.926,47.421,47.743,48.351,49.393
397,1,45.1866,0.03019,40.971,42.013,42.621,42.943,43.438,43.773,44.266,45.187,46.107,46.6,46.935,47.43,47.752,48.36,49.402
398,1,45.1952,0.03019,40.979,42.021,42.629,42.951,43.447,43.781,44.275,45.195,46.116,46.609,46.944,47.44,47.761,48.369,49.412
399,1,45.2038,0.03019,40.987,42.029,42.637,42.959,43.455,43.789,44.283,45.204,46.124,46.618,46.953,47.449,47.771,48.379,49.421
400,1,45.2124,0.03018,40.996,42.038,42.646,42.968,43.464,43.798,44.292,45.212,46.133,46.627,46.961,47.457,47.779,48.387,49.429
401,1,45.2209,0.03018,41.003,42.046,42.654,42.976,43.472,43.806,44.3,45.221,46.141,46.635,46.97,47.466,47.788,48.396,49.438
402,1,45.2294,0.03018,41.011,42.054,42.662,42.984,43.48,43.815,44.309,45.229,46.15,46.644,46.979,47.475,47.797,48.405,49.448
403,1,45.2379,0.03018,41.019,42.062,42.67,42.992,43.488,43.823,44.317,45.238,46.159,46.653,46.988,47.484,47.806,48.414,49.457
404,1,45.2463,0.03017,41.028,42.071,42.679,43.001,43.497,43.831,44.326,45.246,46.167,46.661,46.996,47.492,47.814,48.422,49.465
405,1,45.2548,0.03017,41.036,42.079,42.687,43.009,43.505,43.84,44.334,45.255,46.176,46.67,47.005,47.501,47.823,48.431,49.474
406,1,45.2632,0.03017,41.043,42.086,42.695,43.017,43.513,43.848,44.342,45.263,46.184,46.679,47.013,47.509,47.832,48.44,49.483
407,1,45.2715,0.03017,41.051,42.094,42.703,43.025,43.521,43.856,44.35,45.272,46.193,46.687,47.022,47.518,47.84,48.449,49.492
408,1,45.2799,0.03016,41.06,42.103,42.711,43.034,43.53,43.865,44.359,45.28,46.201,46.695,47.03,47.526,47.848,48.457,49.5
409,1,45.2882,0.03016,41.067,42.111,42.719,43.042,43.538,43.873,44.367,45.288,46.209,46.704,47.039,47.535,47.857,48.466,49.509
410,1,45.2965,0.03016,41.075,42.118,42.727,43.049,43.546,43.881,44.375,45.297,46.218,46.712,47.047,47.544,47.866,48.475,49.518
411,1,45.3047,0.03016,41.082,42.126,42.735,43.057,43.554,43.889,44.383,45.305,46.226,46.721,47.056,47.552,47.875,48.483,49.527
412,1,45.313,0.03015,41.091,42.135,42.743,43.066,43.562,43.897,44.392,45.313,46.234,46.729,47.064,47.56,47.883,48.491,49.535
413,1,45.3212,0.03015,41.099,42.142,42.751,43.074,43.57,43.905,44.4,45.321,46.243,46.737,47.072,47.569,47.891,48.5,49.544
414,1,45.3294,0.03015,41.106,42.15,42.759,43.081,43.578,43.913,44.408,45.329,46.251,46.746,47.081,47.577,47.9,48.509,49.553
415,1,45.3375,0.03015,41.113,42.158,42.767,43.089,43.586,43.921,44.416,45.338,46.259,46.754,47.089,47.586,47.908,48.517,49.562
416,1,45.3456,0.03015,41.121,42.165,42.774,43.097,43.594,43.929,44.423,45.346,46.268,46.763,47.098,47.594,47.917,48.526,49.57
417,1,45.3537,0.03014,41.129,42.174,42.783,43.105,43.602,43.937,44.432,45.354,46.276,46.77,47.106,47.602,47.925,48.534,49.578
418,1,45.3618,0.03014,41.137,42.181,42.79,43.113,43.61,43.945,44.44,45.362,46.284,46.779,47.114,47.611,47.933,48.542,49.587
419,1,45.3699,0.03014,41.144,42.189,42.798,43.121,43.617,43.953,44.448,45.37,46.292,46.787,47.122,47.619,47.942,48.551,49.596
420,1,45.3779,0.03014,41.151,42.196,42.806,43.128,43.625,43.96,44.455,45.378,46.3,46.795,47.131,47.628,47.95,48.56,49.604
421,1,45.3859,0.03013,41.16,42.205,42.814,43.137,43.633,43.969,44.464,45.386,46.308,46.803,47.138,47.635,47.958,48.567,49.612
422,1,45.3939,0.03013,41.167,42.212,42.822,43.144,43.641,43.976,44.471,45.394,46.316,46.811,47.147,47.644,47.966,48.576,49.62
423,1,45.4018,0.03013,41.174,42.219,42.829,43.152,43.649,43.984,44.479,45.402,46.324,46.82,47.155,47.652,47.975,48.584,49.629
424,1,45.4097,0.03013,41.182,42.227,42.836,43.159,43.656,43.992,44.487,45.41,46.333,46.828,47.163,47.66,47.983,48.593,49.638
425,1,45.4176,0.03013,41.189,42.234,42.844,43.167,43.664,43.999,44.495,45.418,46.341,46.836,47.171,47.668,47.991,48.601,49.646
426,1,45.4255,0.03012,41.197,42.243,42.852,43.175,43.672,44.007,44.503,45.426,46.348,46.844,47.179,47.676,47.999,48.608,49.654
427,1,45.4334,0.03012,41.205,42.25,42.86,43.182,43.68,44.015,44.51,45.433,46.356,46.852,47.187,47.684,48.007,48.617,49.662
428,1,45.4412,0.03012,41.212,42.257,42.867,43.19,43.687,44.023,44.518,45.441,46.364,46.86,47.195,47.692,48.015,48.625,49.671
429,1,45.449,0.03012,41.219,42.264,42.874,43.197,43.695,44.03,44.526,45.449,46.372,46.868,47.203,47.701,48.024,48.634,49.679
430,1,45.4568,0.03011,41.227,42.273,42.883,43.205,43.703,44.038,44.534,45.457,46.38,46.875,47.211,47.708,48.031,48.641,49.686
431,1,45.4645,0.03011,41.234,42.28,42.89,43.213,43.71,44.046,44.541,45.465,46.388,46.883,47.219,47.716,48.039,48.649,49.695
432,1,45.4722,0.03011,41.241,42.287,42.897,43.22,43.718,44.053,44.549,45.472,46.396,46.891,47.227,47.724,48.047,48.657,49.703
433,1,45.48,0.03011,41.248,42.294,42.904,43.228,43.725,44.061,44.556,45.48,46.404,46.899,47.235,47.732,48.056,48.666,49.712
434,1,45.4876,0.0301,41.257,42.302,42.912,43.236,43.733,44.069,44.564,45.488,46.411,46.907,47.242,47.74,48.063,48.673,49.719
435,1,45.4953,0.0301,41.264,42.31,42.92,43.243,43.74,44.076,44.572,45.495,46.419,46.915,47.25,47.748,48.071,48.681,49.727
436,1,45.5029,0.0301,41.27,42.317,42.927,43.25,43.748,44.083,44.579,45.503,46.427,46.922,47.258,47.756,48.079,48.689,49.735
437,1,45.5105,0.0301,41.277,42.324,42.934,43.257,43.755,44.091,44.587,45.511,46.434,46.93,47.266,47.764,48.087,48.697,49.744
438,1,45.5181,0.0301,41.284,42.331,42.941,43.264,43.762,44.098,44.594,45.518,46.442,46.938,47.274,47.772,48.095,48.705,49.752
439,1,45.5257,0.03009,41.292,42.339,42.949,43.272,43.77,44.106,44.602,45.526,46.45,46.945,47.281,47.779,48.102,48.712,49.759
440,1,45.5332,0.03009,41.299,42.346,42.956,43.28,43.777,44.113,44.609,45.533,46.457,46.953,47.289,47.787,48.11,48.721,49.767
441,1,45.5408,0.03009,41.306,42.353,42.964,43.287,43.785,44.121,44.617,45.541,46.465,46.961,47.297,47.795,48.118,48.729,49.775
442,1,45.5483,0.03009,41.313,42.36,42.971,43.294,43.792,44.128,44.624,45.548,46.473,46.969,47.305,47.803,48.126,48.737,49.784
443,1,45.5558,0.03008,41.321,42.368,42.979,43.302,43.8,44.136,44.632,45.556,46.48,46.976,47.312,47.81,48.133,48.744,49.79
444,1,45.5632,0.03008,41.328,42.375,42.985,43.309,43.807,44.143,44.639,45.563,46.488,46.984,47.32,47.818,48.141,48.752,49.798
445,1,45.5706,0.03008,41.335,42.382,42.992,43.316,43.814,44.15,44.646,45.571,46.495,46.991,47.327,47.825,48.149,48.759,49.807
446,1,45.5781,0.03008,41.341,42.389,43.0,43.323,43.821,44.157,44.653,45.578,46.503,46.999,47.335,47.833,48.157,48.767,49.815
447,1,45.5854,0.03008,41.348,42.395,43.006,43.33,43.828,44.164,44.661,45.585,46.51,47.007,47.343,47.841,48.164,48.775,49.823
448,1,45.5928,0.03007,41.356,42.403,43.014,43.338,43.836,44.172,44.668,45.593,46.518,47.014,47.35,47.848,48.171,48.782,49.829
449,1,45.6002,0.03007,41.363,42.41,43.021,43.345,43.843,44.179,44.675,45.6,46.525,47.021,47.357,47.856,48.179,48.79,49.838
450,1,45.6075,0.03007,41.37,42.417,43.028,43.352,43.85,44.186,44.682,45.608,46.533,47.029,47.365,47.863,48.187,48.798,49.845
451,1,45.6148,0.03007,41.376,42.424,43.035,43.359,43.857,44.193,44.69,45.615,46.54,47.036,47.373,47.871,48.195,48.806,49.853
452,1,45.6221,0.03007,41.383,42.431,43.042,43.366,43.864,44.2,44.697,45.622,46.547,47.044,47.38,47.879,48.202,48.814,49.861
453,1,45.6293,0.03006,41.391,42.438,43.05,43.373,43.872,44.208,44.704,45.629,46.554,47.051,47.387,47.885,48.209,48.82,49.868
454,1,45.6366,0.03006,41.397,42.445,43.056,43.38,43.879,44.215,44.711,45.637,46.562,47.058,47.395,47.893,48.217,48.828,49.876
455,1,45.6438,0.03006,41.404,42.452,43.063,43.387,43.885,44.222,44.718,45.644,46.569,47.066,47.402,47.901,48.224,48.836,49.884
456,1,45.651,0.03006,41.41,42.459,43.07,43.394,43.892,44.229,44.725,45.651,46.577,47.073,47.41,47.908,48.232,48.843,49.892
457,1,45.6582,0.03005,41.418,42.466,43.078,43.401,43.9,44.236,44.733,45.658,46.584,47.08,47.417,47.915,48.239,48.85,49.898
458,1,45.6654,0.03005,41.425,42.473,43.084,43.408,43.907,44.243,44.74,45.665,46.591,47.088,47.424,47.923,48.246,48.858,49.906
459,1,45.6725,0.03005,41.431,42.48,43.091,43.415,43.914,44.25,44.747,45.673,46.598,47.095,47.431,47.93,48.254,48.865,49.914
460,1,45.6796,0.03005,41.438,42.486,43.098,43.422,43.92,44.257,44.754,45.68,46.605,47.102,47.439,47.937,48.261,48.873,49.921
461,1,45.6867,0.03005,41.444,42.493,43.105,43.429,43.927,44.264,44.761,45.687,46.613,47.11,47.446,47.945,48.269,48.881,49.929
462,1,45.6938,0.03004,41.452,42.501,43.112,43.436,43.935,44.271,44.768,45.694,46.62,47.116,47.453,47.952,48.275,48.887,49.936
463,1,45.7009,0.03004,41.458,42.507,43.119,43.443,43.942,44.278,44.775,45.701,46.627,47.124,47.46,47.959,48.283,48.895,49.943
464,1,45.7079,0.03004,41.465,42.514,43.125,43.449,43.948,44.285,44.782,45.708,46.634,47.131,47.468,47.966,48.29,48.902,49.951
465,1,45.715,0.03004,41.471,42.52,43.132,43.456,43.955,44.292,44.789,45.715,46.641,47.138,47.475,47.974,48.298,48.91,49.959
466,1,45.722,0.03004,41.478,42.527,43.139,43.463,43.962,44.298,44.796,45.722,46.648,47.146,47.482,47.981,48.305,48.917,49.966
467,1,45.729,0.03003,41.485,42.534,43.146,43.47,43.969,44.306,44.803,45.729,46.655,47.152,47.489,47.988,48.312,48.924,49.973
468,1,45.7359,0.03003,41.492,42.541,43.153,43.477,43.976,44.312,44.81,45.736,46.662,47.159,47.496,47.995,48.319,48.931,49.98
469,1,45.7429,0.03003,41.498,42.547,43.159,43.483,43.982,44.319,44.816,45.743,46.669,47.167,47.503,48.002,48.326,48.939,49.988
470,1,45.7498,0.03003,41.504,42.554,43.166,43.49,43.989,44.326,44.823,45.75,46.676,47.174,47.51,48.01,48.334,48.946,49.995
471,1,45.7567,0.03003,41.51,42.56,43.172,43.497,43.996,44.333,44.83,45.757,46.683,47.181,47.518,48.017,48.341,48.953,50.003
472,1,45.7636,0.03002,41.518,42.568,43.18,43.504,44.003,44.34,44.837,45.764,46.69,47.187,47.524,48.023,48.347,48.96,50.009
473,1,45.7705,0.03002,41.524,42.574,43.186,43.51,44.01,44.346,44.844,45.771,46.697,47.195,47.531,48.031,48.355,48.967,50.017
474,1,45.7774,0.03002,41.531,42.58,43.193,43.517,44.016,44.353,44.85,45.777,46.704,47.202,47.539,48.038,48.362,48.974,50.024
475,1,45.7842,0.03002,41.537,42.587,43.199,43.523,44.023,44.36,44.857,45.784,46.711,47.209,47.546,48.045,48.369,48.982,50.032
476,1,45.791,0.03001,41.544,42.594,43.206,43.531,44.03,44.367,44.864,45.791,46.718,47.215,47.552,48.051,48.376,48.988,50.038
477,1,45.7978,0.03001,41.551,42.6,43.213,43.537,44.036,44.373,44.871,45.798,46.725,47.222,47.559,48.058,48.383,48.995,50.045
478,1,45.8046,0.03001,41.557,42.607,43.219,43.544,44.043,44.38,44.877,45.805,46.732,47.229,47.566,48.066,48.39,49.002,50.052
479,1,45.8114,0.03001,41.563,42.613,43.226,43.55,44.05,44.387,44.884,45.811,46.739,47.236,47.573,48.073,48.397,49.01,50.06
480,1,45.8182,0.03001,41.569,42.619,43.232,43.557,44.056,44.393,44.891,45.818,46.746,47.243,47.58,48.08,48.404,49.017,50.067
481,1,45.8249,0.03,41.577,42.627,43.239,43.564,44.063,44.4,44.898,45.825,46.752,47.25,47.587,48.086,48.411,49.023,50.073
482,1,45.8316,0.03,41.583,42.633,43.246,43.57,44.07,44.407,44.904,45.832,46.759,47.257,47.594,48.093,48.418,49.03,50.081
483,1,45.8383,0.03,41.589,42.639,43.252,43.576,44.076,44.413,44.911,45.838,46.766,47.264,47.601,48.1,48.425,49.037,50.088
484,1,45.845,0.03,41.595,42.645,43.258,43.583,44.082,44.42,44.917,45.845,46.773,47.27,47.608,48.107,48.432,49.045,50.095
485,1,45.8517,0.03,41.601,42.652,43.265,43.589,44.089,44.426,44.924,45.852,46.779,47.277,47.615,48.114,48.439,49.052,50.102
486,1,45.8583,0.02999,41.608,42.659,43.272,43.596,44.096,44.433,44.931,45.858,46.786,47.284,47.621,48.12,48.445,49.058,50.108
487,1,45.865,0.02999,41.614,42.665,43.278,43.603,44.102,44.439,44.937,45.865,46.793,47.291,47.628,48.127,48.452,49.065,50.116
488,1,45.8716,0.02999,41.62,42.671,43.284,43.609,44.109,44.446,44.944,45.872,46.799,47.297,47.635,48.134,48.459,49.072,50.123
489,1,45.8782,0.02999,41.626,42.677,43.29,43.615,44.115,44.452,44.95,45.878,46.806,47.304,47.641,48.141,48.466,49.079,50.13
490,1,45.8848,0.02999,41.632,42.684,43.297,43.621,44.121,44.459,44.957,45.885,46.813,47.311,47.648,48.148,48.473,49.086,50.137
491,1,45.8914,0.02998,41.64,42.691,43.304,43.628,44.128,44.465,44.963,45.891,46.819,47.317,47.655,48.154,48.479,49.092,50.143
492,1,45.8979,0.02998,41.646,42.697,43.31,43.635,44.134,44.472,44.97,45.898,46.826,47.324,47.661,48.161,48.486,49.099,50.15
493,1,45.9045,0.02998,41.652,42.703,43.316,43.641,44.141,44.478,44.976,45.905,46.833,47.331,47.668,48.168,48.493,49.106,50.157
494,1,45.911,0.02998,41.658,42.709,43.322,43.647,44.147,44.484,44.983,45.911,46.839,47.338,47.675,48.175,48.5,49.113,50.164
495,1,45.9175,0.02998,41.663,42.715,43.328,43.653,44.153,44.491,44.989,45.918,46.846,47.344,47.682,48.182,48.507,49.12,50.172
496,1,45.924,0.02997,41.671,42.722,43.335,43.66,44.16,44.498,44.996,45.924,46.852,47.35,47.688,48.188,48.513,49.126,50.177
497,1,45.9305,0.02997,41.677,42.728,43.342,43.666,44.166,44.504,45.002,45.931,46.859,47.357,47.695,48.195,48.519,49.133,50.184
498,1,45.937,0.02997,41.683,42.734,43.348,43.672,44.173,44.51,45.008,45.937,46.866,47.364,47.701,48.202,48.526,49.14,50.191
499,1,45.9434,0.02997,41.688,42.74,43.354,43.679,44.179,44.516,45.015,45.943,46.872,47.37,47.708,48.208,48.533,49.147,50.198
500,1,45.9499,0.02997,41.694,42.746,43.36,43.685,44.185,44.523,45.021,45.95,46.879,47.377,47.715,48.215,48.54,49.154,50.206
501,1,45.9563,0.02996,41.702,42.753,43.367,43.692,44.192,44.529,45.028,45.956,46.885,47.383,47.721,48.221,48.546,49.159,50.211
502,1,45.9627,0.02996,41.707,42.759,43.373,43.698,44.198,44.535,45.034,45.963,46.892,47.39,47.727,48.228,48.553,49.166,50.218
503,1,45.9691,0.02996,41.713,42.765,43.379,43.704,44.204,44.542,45.04,45.969,46.898,47.397,47.734,48.234,48.559,49.173,50.225
504,1,45.9755,0.02996,41.719,42.771,43.385,43.71,44.21,44.548,45.046,45.976,46.905,47.403,47.741,48.241,48.566,49.18,50.232
505,1,45.9818,0.02996,41.725,42.777,43.391,43.716,44.216,44.554,45.053,45.982,46.911,47.41,47.747,48.248,48.573,49.187,50.239
506,1,45.9882,0.02995,41.732,42.784,43.398,43.723,44.223,44.561,45.059,45.988,46.917,47.416,47.753,48.254,48.579,49.192,50.245
507,1,45.9945,0.02995,41.738,42.79,43.404,43.729,44.229,44.567,45.065,45.995,46.924,47.422,47.76,48.26,48.585,49.199,50.251
508,1,46.0008,0.02995,41.743,42.796,43.41,43.735,44.235,44.573,45.072,46.001,46.93,47.429,47.766,48.267,48.592,49.206,50.258
509,1,46.0071,0.02995,41.749,42.802,43.416,43.741,44.241,44.579,45.078,46.007,46.936,47.435,47.773,48.274,48.599,49.213,50.265
510,1,46.0134,0.02995,41.755,42.807,43.421,43.747,44.247,44.585,45.084,46.013,46.943,47.442,47.78,48.28,48.605,49.219,50.272
511,1,46.0197,0.02994,41.762,42.814,43.428,43.753,44.254,44.592,45.09,46.02,46.949,47.448,47.785,48.286,48.611,49.225,50.278
512,1,46.026,0.02994,41.768,42.82,43.434,43.759,44.26,44.598,45.097,46.026,46.955,47.454,47.792,48.293,48.618,49.232,50.284
513,1,46.0322,0.02994,41.773,42.826,43.44,43.765,44.266,44.604,45.103,46.032,46.962,47.461,47.798,48.299,48.624,49.238,50.291
514,1,46.0385,0.02994,41.779,42.832,43.446,43.771,44.272,44.61,45.109,46.039,46.968,47.467,47.805,48.306,48.631,49.245,50.298
515,1,46.0447,0.02994,41.785,42.838,43.452,43.777,44.278,44.616,45.115,46.045,46.975,47.474,47.811,48.312,48.638,49.252,50.305
516,1,46.0509,0.02993,41.792,42.844,43.459,43.784,44.285,44.622,45.121,46.051,46.981,47.479,47.817,48.318,48.643,49.257,50.31
517,1,46.0571,0.02993,41.797,42.85,43.464,43.79,44.29,44.628,45.127,46.057,46.987,47.486,47.824,48.325,48.65,49.264,50.317
518,1,46.0633,0.02993,41.803,42.856,43.47,43.796,44.296,44.634,45.133,46.063,46.993,47.492,47.83,48.331,48.656,49.271,50.324
519,1,46.0694,0.02993,41.808,42.862,43.476,43.801,44.302,44.64,45.139,46.069,46.999,47.498,47.836,48.337,48.663,49.277,50.33
520,1,46.0756,0.02993,41.814,42.867,43.482,43.807,44.308,44.646,45.145,46.076,47.006,47.505,47.843,48.344,48.669,49.284,50.337
521,1,46.0818,0.02992,41.821,42.874,43.489,43.814,44.315,44.653,45.152,46.082,47.012,47.511,47.849,48.35,48.675,49.289,50.343
522,1,46.0879,0.02992,41.827,42.88,43.494,43.82,44.321,44.659,45.158,46.088,47.018,47.517,47.855,48.356,48.681,49.296,50.349
523,1,46.094,0.02992,41.832,42.886,43.5,43.826,44.327,44.665,45.164,46.094,47.024,47.523,47.861,48.362,48.688,49.302,50.356
524,1,46.1001,0.02992,41.838,42.891,43.506,43.831,44.332,44.671,45.17,46.1,47.03,47.53,47.868,48.369,48.694,49.309,50.363
525,1,46.1062,0.02992,41.843,42.897,43.512,43.837,44.338,44.676,45.176,46.106,47.037,47.536,47.874,48.375,48.701,49.315,50.369
526,1,46.1123,0.02992,41.849,42.903,43.517,43.843,44.344,44.682,45.182,46.112,47.043,47.542,47.88,48.382,48.707,49.322,50.376
527,1,46.1184,0.02991,41.856,42.909,43.524,43.849,44.351,44.689,45.188,46.118,47.049,47.548,47.886,48.387,48.713,49.327,50.381
528,1,46.1244,0.02991,41.861,42.915,43.53,43.855,44.356,44.695,45.194,46.124,47.055,47.554,47.892,48.394,48.719,49.334,50.388
529,1,46.1305,0.02991,41.867,42.921,43.535,43.861,44.362,44.7,45.2,46.131,47.061,47.561,47.899,48.4,48.726,49.34,50.394
530,1,46.1365,0.02991,41.872,42.926,43.541,43.867,44.368,44.706,45.206,46.137,47.067,47.567,47.905,48.406,48.732,49.347,50.401
531,1,46.1425,0.02991,41.878,42.932,43.547,43.872,44.374,44.712,45.212,46.143,47.073,47.573,47.911,48.413,48.738,49.353,50.407
532,1,46.1485,0.0299,41.884,42.939,43.553,43.879,44.38,44.718,45.218,46.149,47.079,47.579,47.917,48.418,48.744,49.358,50.413
533,1,46.1545,0.0299,41.89,42.944,43.559,43.885,44.386,44.724,45.224,46.155,47.085,47.585,47.923,48.424,48.75,49.365,50.419
534,1,46.1605,0.0299,41.895,42.95,43.565,43.89,44.392,44.73,45.23,46.161,47.091,47.591,47.929,48.431,48.756,49.371,50.426
535,1,46.1665,0.0299,41.901,42.955,43.57,43.896,44.397,44.736,45.235,46.167,47.098,47.597,47.936,48.437,48.763,49.378,50.432
536,1,46.1725,0.0299,41.906,42.961,43.576,43.902,44.403,44.742,45.241,46.173,47.104,47.603,47.942,48.443,48.769,49.384,50.439
537,1,46.1784,0.02989,41.913,42.967,43.582,43.908,44.41,44.748,45.247,46.178,47.109,47.609,47.947,48.449,48.774,49.389,50.444
538,1,46.1843,0.02989,41.918,42.973,43.588,43.914,44.415,44.754,45.253,46.184,47.115,47.615,47.953,48.455,48.781,49.396,50.45
539,1,46.1903,0.02989,41.924,42.978,43.594,43.919,44.421,44.759,45.259,46.19,47.122,47.621,47.96,48.461,48.787,49.402,50.457
540,1,46.1962,0.02989,41.929,42.984,43.599,43.925,44.427,44.765,45.265,46.196,47.128,47.627,47.966,48.467,48.793,49.408,50.463
541,1,46.2021,0.02989,41.935,42.989,43.605,43.931,44.432,44.771,45.271,46.202,47.134,47.633,47.972,48.474,48.799,49.415,50.47
542,1,46.208,0.02989,41.94,42.995,43.61,43.936,44.438,44.777,45.276,46.208,47.14,47.639,47.978,48.48,48.806,49.421,50.476
543,1,46.2139,0.02988,41.947,43.002,43.617,43.943,44.444,44.783,45.283,46.214,47.145,47.645,47.984,48.485,48.811,49.426,50.481
544,1,46.2197,0.02988,41.952,43.007,43.622,43.948,44.45,44.788,45.288,46.22,47.151,47.651,47.99,48.491,48.817,49.432,50.487
545,1,46.2256,0.02988,41.957,43.012,43.628,43.954,44.455,44.794,45.294,46.226,47.157,47.657,47.996,48.498,48.823,49.439,50.494
546,1,46.2315,0.02988,41.963,43.018,43.633,43.959,44.461,44.8,45.3,46.232,47.163,47.663,48.002,48.504,48.83,49.445,50.5
547,1,46.2373,0.02988,41.968,43.023,43.639,43.965,44.467,44.805,45.305,46.237,47.169,47.669,48.008,48.51,48.836,49.451,50.507
548,1,46.2431,0.02987,41.975,43.03,43.645,43.971,44.473,44.811,45.311,46.243,47.175,47.675,48.013,48.515,48.841,49.456,50.512
549,1,46.249,0.02987,41.98,43.035,43.651,43.977,44.479,44.817,45.317,46.249,47.181,47.681,48.019,48.521,48.847,49.463,50.518
550,1,46.2548,0.02987,41.985,43.041,43.656,43.982,44.484,44.823,45.323,46.255,47.187,47.687,48.025,48.527,48.853,49.469,50.524
551,1,46.2606,0.02987,41.991,43.046,43.662,43.988,44.49,44.828,45.329,46.261,47.193,47.693,48.031,48.533,48.859,49.475,50.531
552,1,46.2663,0.02987,41.996,43.051,43.667,43.993,44.495,44.834,45.334,46.266,47.198,47.699,48.037,48.539,48.866,49.481,50.537
553,1,46.2721,0.02986,42.002,43.058,43.673,43.999,44.501,44.84,45.34,46.272,47.204,47.704,48.043,48.545,48.871,49.486,50.542
554,1,46.2779,0.02986,42.008,43.063,43.679,44.005,44.507,44.846,45.346,46.278,47.21,47.71,48.049,48.551,48.877,49.493,50.548
555,1,46.2837,0.02986,42.013,43.069,43.684,44.01,44.513,44.851,45.352,46.284,47.216,47.716,48.055,48.557,48.883,49.499,50.554
556,1,46.2894,0.02986,42.018,43.074,43.69,44.016,44.518,44.857,45.357,46.289,47.222,47.722,48.061,48.563,48.889,49.505,50.561
557,1,46.2951,0.02986,42.023,43.079,43.695,44.021,44.524,44.862,45.363,46.295,47.227,47.728,48.067,48.569,48.895,49.511,50.567
558,1,46.3009,0.02986,42.029,43.085,43.701,44.027,44.529,44.868,45.368,46.301,47.233,47.734,48.073,48.575,48.901,49.517,50.573
559,1,46.3066,0.02985,42.035,43.091,43.707,44.033,44.535,44.874,45.374,46.307,47.239,47.739,48.078,48.58,48.906,49.522,50.578
560,1,46.3123,0.02985,42.04,43.096,43.712,44.038,44.541,44.88,45.38,46.312,47.245,47.745,48.084,48.586,48.912,49.528,50.584
561,1,46.318,0.02985,42.045,43.102,43.718,44.044,44.546,44.885,45.385,46.318,47.251,47.751,48.09,48.592,48.918,49.534,50.591
