Age,L,M,S,P01,P1,P3,P5,P10,P15,P25,P50,P75,P85,P90,P95,P97,P99,P999
717,-0.2925,11.3849,0.1238,7.922,8.635,9.089,9.342,9.749,10.037,10.483,11.385,12.389,12.976,13.393,14.045,14.49,15.381,17.082
718,-0.2926,11.3917,0.12381,7.927,8.64,9.094,9.347,9.755,10.043,10.49,11.392,12.397,12.983,13.401,14.053,14.499,15.391,17.093
719,-0.2927,11.3986,0.12382,7.931,8.645,9.099,9.353,9.761,10.049,10.496,11.399,12.404,12.991,13.41,14.062,14.508,15.401,17.104
720,-0.2928,11.4055,0.12382,7.936,8.65,9.105,9.358,9.767,10.055,10.502,11.406,12.412,12.999,13.418,14.071,14.517,15.41,17.114
721,-0.293,11.4123,0.12383,7.941,8.655,9.11,9.364,9.773,10.061,10.508,11.412,12.419,13.007,13.426,14.079,14.526,15.42,17.125
722,-0.2931,11.4192,0.12384,7.945,8.66,9.116,9.369,9.778,10.067,10.515,11.419,12.427,13.015,13.434,14.088,14.535,15.43,17.136
723,-0.2932,11.426,0.12384,7.95,8.665,9.121,9.375,9.784,10.073,10.521,11.426,12.434,13.023,13.442,14.097,14.543,15.439,17.147
724,-0.2933,11.4329,0.12385,7.955,8.67,9.126,9.381,9.79,10.079,10.527,11.433,12.442,13.031,13.451,14.105,14.553,15.449,17.158
725,-0.2934,11.4397,0.12386,7.959,8.675,9.132,9.386,9.796,10.085,10.533,11.44,12.449,13.039,13.459,14.114,14.562,15.458,17.169
726,-0.2936,11.4466,0.12387,7.964,8.68,9.137,9.392,9.801,10.091,10.54,11.447,12.457,13.047,13.467,14.123,14.571,15.468,17.18
727,-0.2937,11.4535,0.12387,7.969,8.686,9.143,9.397,9.807,10.097,10.546,11.454,12.465,13.055,13.475,14.131,14.58,15.478,17.191
728,-0.2938,11.4603,0.12388,7.973,8.691,9.148,9.403,9.813,10.103,10.552,11.46,12.472,13.063,13.484,14.14,14.589,15.487,17.202
729,-0.2939,11.4672,0.12389,7.978,8.696,9.153,9.408,9.819,10.109,10.559,11.467,12.48,13.071,13.492,14.149,14.598,15.497,17.213
730,-0.294,11.4741,0.12389,7.983,8.701,9.159,9.414,9.825,10.115,10.565,11.474,12.487,13.079,13.5,14.157,14.607,15.506,17.223
