Age,L,M,S,P01,P1,P3,P5,P10,P15,P25,P50,P75,P85,P90,P95,P97,P99,P999
492,0.0332,10.5574,0.11047,7.489,8.156,8.571,8.798,9.161,9.413,9.798,10.557,11.373,11.836,12.159,12.654,12.986,13.636,14.825
493,0.0329,10.5643,0.11048,7.494,8.161,8.576,8.804,9.167,9.419,9.805,10.564,11.381,11.843,12.167,12.663,12.995,13.646,14.835
494,0.0327,10.5712,0.1105,7.499,8.166,8.581,8.81,9.172,9.425,9.811,10.571,11.388,11.851,12.175,12.671,13.004,13.655,14.846
495,0.0325,10.578,0.11051,7.503,8.171,8.587,8.815,9.178,9.431,9.817,10.578,11.396,11.859,12.183,12.68,13.013,13.664,14.856
496,0.0323,10.5849,0.11052,7.508,8.176,8.592,8.821,9.184,9.437,9.824,10.585,11.403,11.867,12.192,12.688,13.021,13.674,14.866
497,0.032,10.5918,0.11053,7.513,8.182,8.598,8.826,9.19,9.443,9.83,10.592,11.411,11.875,12.2,12.697,13.03,13.683,14.877
498,0.0318,10.5987,0.11054,7.518,8.187,8.603,8.832,9.196,9.449,9.836,10.599,11.418,11.883,12.208,12.705,13.039,13.692,14.887
499,0.0316,10.6056,0.11056,7.522,8.192,8.609,8.837,9.202,9.455,9.843,10.606,11.426,11.891,12.216,12.714,13.048,13.702,14.898
500,0.0314,10.6125,0.11057,7.527,8.197,8.614,8.843,9.207,9.461,9.849,10.613,11.433,11.899,12.224,12.723,13.057,13.711,14.908
501,0.0312,10.6193,0.11058,7.532,8.202,8.619,8.849,9.213,9.467,9.855,10.619,11.441,11.906,12.232,12.731,13.066,13.721,14.918
502,0.0309,10.6262,0.11059,7.536,8.207,8.625,8.854,9.219,9.474,9.862,10.626,11.448,11.914,12.24,12.74,13.074,13.73,14.929
503,0.0307,10.6331,0.1106,7.541,8.212,8.63,8.86,9.225,9.48,9.868,10.633,11.456,11.922,12.249,12.748,13.083,13.739,14.939
504,0.0305,10.6399,0.11062,7.546,8.217,8.636,8.865,9.231,9.485,9.874,10.64,11.463,11.93,12.257,12.757,13.092,13.749,14.95
505,0.0303,10.6468,0.11063,7.55,8.223,8.641,8.871,9.237,9.492,9.88,10.647,11.471,11.938,12.265,12.765,13.101,13.758,14.96
506,0.03,10.6537,0.11064,7.555,8.228,8.647,8.877,9.243,9.498,9.887,10.654,11.478,11.946,12.273,12.774,13.11,13.767,14.97
507,0.0298,10.6605,0.11065,7.56,8.233,8.652,8.882,9.248,9.504,9.893,10.661,11.486,11.954,12.281,12.782,13.118,13.777,14.98
508,0.0296,10.6674,0.11067,7.564,8.238,8.657,8.888,9.254,9.51,9.899,10.667,11.493,11.962,12.289,12.791,13.127,13.786,14.991
509,0.0294,10.6742,0.11068,7.569,8.243,8.663,8.893,9.26,9.516,9.906,10.674,11.501,11.969,12.297,12.799,13.136,13.795,15.001
510,0.0292,10.6811,0.11069,7.574,8.248,8.668,8.899,9.266,9.522,9.912,10.681,11.508,11.977,12.305,12.808,13.145,13.805,15.012
511,0.0289,10.6879,0.1107,7.579,8.253,8.674,8.904,9.272,9.528,9.918,10.688,11.516,11.985,12.313,12.816,13.154,13.814,15.022
512,0.0287,10.6948,0.11072,7.583,8.258,8.679,8.91,9.277,9.534,9.924,10.695,11.523,11.993,12.322,12.825,13.163,13.824,15.033
513,0.0285,10.7016,0.11073,7.588,8.263,8.684,8.915,9.283,9.539,9.931,10.702,11.531,12.001,12.33,12.833,13.171,13.833,15.043
514,0.0283,10.7084,0.11074,7.592,8.269,8.69,8.921,9.289,9.545,9.937,10.708,11.538,12.009,12.338,12.842,13.18,13.842,15.053
515,0.0281,10.7153,0.11075,7.597,8.274,8.695,8.927,9.295,9.552,9.943,10.715,11.545,12.016,12.346,12.85,13.189,13.851,15.064
516,0.0279,10.7221,0.11077,7.602,8.279,8.7,8.932,9.3,9.557,9.949,10.722,11.553,12.024,12.354,12.859,13.198,13.861,15.074
517,0.0276,10.7289,0.11078,7.606,8.284,8.706,8.938,9.306,9.563,9.956,10.729,11.56,12.032,12.362,12.867,13.206,13.87,15.085
518,0.0274,10.7357,0.11079,7.611,8.289,8.711,8.943,9.312,9.569,9.962,10.736,11.568,12.04,12.37,12.876,13.215,13.879,15.095
519,0.0272,10.7426,0.11081,7.615,8.294,8.716,8.949,9.318,9.575,9.968,10.743,11.575,12.048,12.378,12.885,13.224,13.889,15.106
520,0.027,10.7494,0.11082,7.62,8.299,8.722,8.954,9.324,9.581,9.974,10.749,11.583,12.056,12.386,12.893,13.233,13.898,15.116
521,0.0268,10.7562,0.11083,7.625,8.304,8.727,8.96,9.329,9.587,9.981,10.756,11.59,12.063,12.394,12.901,13.241,13.907,15.126
522,0.0266,10.763,0.11084,7.63,8.309,8.733,8.965,9.335,9.593,9.987,10.763,11.598,12.071,12.402,12.91,13.25,13.917,15.136
523,0.0263,10.7698,0.11086,7.634,8.314,8.738,8.971,9.341,9.599,9.993,10.77,11.605,12.079,12.411,12.918,13.259,13.926,15.147
524,0.0261,10.7766,0.11087,7.639,8.319,8.743,8.976,9.347,9.605,9.999,10.777,11.613,12.087,12.419,12.927,13.268,13.935,15.157
525,0.0259,10.7835,0.11088,7.643,8.325,8.749,8.982,9.353,9.611,10.006,10.784,11.62,12.095,12.427,12.935,13.277,13.945,15.167
526,0.0257,10.7903,0.1109,7.648,8.329,8.754,8.987,9.358,9.617,10.012,10.79,11.628,12.103,12.435,12.944,13.285,13.954,15.178
527,0.0255,10.7971,0.11091,7.653,8.335,8.759,8.993,9.364,9.623,10.018,10.797,11.635,12.11,12.443,12.952,13.294,13.964,15.188
528,0.0253,10.8039,0.11092,7.657,8.34,8.765,8.998,9.37,9.629,10.024,10.804,11.642,12.118,12.451,12.961,13.303,13.973,15.199
529,0.025,10.8107,0.11094,7.662,8.345,8.77,9.004,9.376,9.635,10.031,10.811,11.65,12.126,12.459,12.97,13.312,13.982,15.209
530,0.0248,10.8174,0.11095,7.666,8.35,8.775,9.009,9.381,9.641,10.037,10.817,11.657,12.134,12.467,12.978,13.32,13.991,15.219
531,0.0246,10.8242,0.11096,7.671,8.355,8.781,9.015,9.387,9.647,10.043,10.824,11.665,12.141,12.475,12.986,13.329,14.001,15.23
532,0.0244,10.831,0.11098,7.675,8.36,8.786,9.02,9.393,9.653,10.049,10.831,11.672,12.149,12.483,12.995,13.338,14.01,15.24
533,0.0242,10.8378,0.11099,7.68,8.365,8.791,9.026,9.399,9.659,10.055,10.838,11.679,12.157,12.491,13.003,13.347,14.019,15.25
534,0.024,10.8446,0.111,7.685,8.37,8.797,9.031,9.404,9.665,10.062,10.845,11.687,12.165,12.499,13.012,13.355,14.029,15.261
535,0.0238,10.8514,0.11102,7.689,8.375,8.802,9.037,9.41,9.67,10.068,10.851,11.694,12.173,12.508,13.02,13.364,14.038,15.271
536,0.0236,10.8582,0.11103,7.694,8.38,8.807,9.042,9.416,9.676,10.074,10.858,11.702,12.181,12.516,13.029,13.373,14.047,15.282
537,0.0233,10.8649,0.11104,7.698,8.385,8.813,9.048,9.422,9.682,10.08,10.865,11.709,12.188,12.523,13.037,13.382,14.056,15.292
538,0.0231,10.8717,0.11106,7.703,8.39,8.818,9.053,9.427,9.688,10.086,10.872,11.717,12.196,12.532,13.046,13.39,14.066,15.302
539,0.0229,10.8785,0.11107,7.708,8.395,8.823,9.059,9.433,9.694,10.093,10.879,11.724,12.204,12.54,13.054,13.399,14.075,15.313
540,0.0227,10.8852,0.11108,7.712,8.4,8.829,9.064,9.439,9.7,10.099,10.885,11.731,12.212,12.548,13.062,13.408,14.084,15.323
541,0.0225,10.892,0.1111,7.717,8.405,8.834,9.069,9.444,9.706,10.105,10.892,11.739,12.219,12.556,13.071,13.417,14.094,15.333
542,0.0223,10.8988,0.11111,7.721,8.41,8.839,9.075,9.45,9.712,10.111,10.899,11.746,12.227,12.564,13.079,13.425,14.103,15.344
543,0.0221,10.9055,0.11113,7.726,8.415,8.844,9.08,9.456,9.718,10.117,10.906,11.754,12.235,12.572,13.088,13.434,14.112,15.354
544,0.0219,10.9123,0.11114,7.73,8.42,8.85,9.086,9.462,9.724,10.124,10.912,11.761,12.243,12.58,13.096,13.443,14.122,15.364
545,0.0217,10.9191,0.11115,7.735,8.425,8.855,9.091,9.467,9.73,10.13,10.919,11.768,12.251,12.588,13.105,13.452,14.131,15.375
546,0.0214,10.9258,0.11117,7.739,8.43,8.86,9.097,9.473,9.735,10.136,10.926,11.776,12.258,12.596,13.113,13.46,14.14,15.385
547,0.0212,10.9326,0.11118,7.744,8.435,8.866,9.102,9.479,9.741,10.142,10.933,11.783,12.266,12.604,13.122,13.469,14.15,15.396
548,0.021,10.9393,0.1112,7.748,8.44,8.871,9.108,9.484,9.747,10.148,10.939,11.791,12.274,12.612,13.13,13.478,14.159,15.406
549,0.0208,10.9461,0.11121,7.753,8.445,8.876,9.113,9.49,9.753,10.154,10.946,11.798,12.282,12.62,13.139,13.487,14.168,15.416
550,0.0206,10.9528,0.11122,7.758,8.45,8.881,9.119,9.496,9.759,10.161,10.953,11.805,12.289,12.628,13.147,13.495,14.177,15.426
551,0.0204,10.9596,0.11124,7.762,8.455,8.887,9.124,9.501,9.765,10.167,10.96,11.813,12.297,12.636,13.156,13.504,14.187,15.437
552,0.0202,10.9663,0.11125,7.767,8.46,8.892,9.129,9.507,9.771,10.173,10.966,11.82,12.305,12.644,13.164,13.513,14.196,15.447
553,0.02,10.973,0.11127,7.771,8.465,8.897,9.135,9.513,9.776,10.179,10.973,11.828,12.313,12.652,13.172,13.521,14.205,15.458
554,0.0198,10.9798,0.11128,7.776,8.47,8.902,9.14,9.519,9.782,10.185,10.98,11.835,12.32,12.66,13.181,13.53,14.215,15.468
555,0.0196,10.9865,0.11129,7.78,8.475,8.908,9.146,9.524,9.788,10.191,10.987,11.842,12.328,12.668,13.189,13.539,14.224,15.478
556,0.0194,10.9932,0.11131,7.785,8.48,8.913,9.151,9.53,9.794,10.198,10.993,11.85,12.336,12.676,13.198,13.548,14.233,15.489
557,0.0192,11.0,0.11132,7.789,8.485,8.918,9.157,9.536,9.8,10.204,11.0,11.857,12.344,12.684,13.206,13.556,14.242,15.499
558,0.0189,11.0067,0.11134,7.794,8.49,8.923,9.162,9.541,9.806,10.21,11.007,11.864,12.351,12.692,13.215,13.565,14.252,15.51
559,0.0187,11.0134,0.11135,7.798,8.495,8.929,9.167,9.547,9.812,10.216,11.013,11.872,12.359,12.7,13.223,13.574,14.261,15.52
560,0.0185,11.0202,0.11137,7.803,8.5,8.934,9.173,9.553,9.818,10.222,11.02,11.879,12.367,12.708,13.232,13.583,14.271,15.53
561,0.0183,11.0269,0.11138,7.807,8.505,8.939,9.178,9.558,9.824,10.228,11.027,11.887,12.375,12.716,13.24,13.591,14.28,15.54
562,0.0181,11.0336,0.11139,7.812,8.51,8.945,9.184,9.564,9.829,10.234,11.034,11.894,12.382,12.724,13.248,13.6,14.289,15.551
563,0.0179,11.0403,0.11141,7.816,8.515,8.95,9.189,9.57,9.835,10.241,11.04,11.901,12.39,12.732,13.257,13.609,14.298,15.561
564,0.0177,11.047,0.11142,7.821,8.52,8.955,9.194,9.575,9.841,10.247,11.047,11.909,12.398,12.74,13.265,13.617,14.307,15.571
565,0.0175,11.0537,0.11144,7.825,8.524,8.96,9.2,9.581,9.847,10.253,11.054,11.916,12.406,12.748,13.274,13.626,14.317,15.582
566,0.0173,11.0605,0.11145,7.83,8.529,8.966,9.205,9.587,9.853,10.259,11.061,11.923,12.413,12.756,13.282,13.635,14.326,15.592
567,0.0171,11.0672,0.11147,7.834,8.534,8.971,9.211,9.592,9.859,10.265,11.067,11.931,12.421,12.764,13.291,13.643,14.335,15.603
568,0.0169,11.0739,0.11148,7.839,8.539,8.976,9.216,9.598,9.864,10.271,11.074,11.938,12.429,12.772,13.299,13.652,14.344,15.613
569,0.0167,11.0806,0.1115,7.843,8.544,8.981,9.221,9.604,9.87,10.277,11.081,11.945,12.437,12.78,13.307,13.661,14.354,15.623
570,0.0165,11.0873,0.11151,7.848,8.549,8.986,9.227,9.609,9.876,10.284,11.087,11.953,12.444,12.788,13.316,13.669,14.363,15.634
571,0.0163,11.094,0.11153,7.852,8.554,8.992,9.232,9.615,9.882,10.29,11.094,11.96,12.452,12.796,13.324,13.678,14.372,15.644
572,0.0161,11.1007,0.11154,7.857,8.559,8.997,9.237,9.621,9.888,10.296,11.101,11.968,12.46,12.804,13.333,13.687,14.382,15.654
573,0.0159,11.1074,0.11156,7.861,8.564,9.002,9.243,9.626,9.894,10.302,11.107,11.975,12.468,12.812,13.341,13.696,14.391,15.665
574,0.0157,11.1141,0.11157,7.866,8.569,9.007,9.248,9.632,9.899,10.308,11.114,11.982,12.475,12.82,13.349,13.704,14.4,15.675
575,0.0155,11.1208,0.11159,7.87,8.574,9.012,9.254,9.637,9.905,10.314,11.121,11.99,12.483,12.828,13.358,13.713,14.41,15.686
576,0.0153,11.1275,0.1116,7.875,8.579,9.018,9.259,9.643,9.911,10.32,11.128,11.997,12.491,12.836,13.366,13.722,14.419,15.696
577,0.0151,11.1342,0.11162,7.879,8.584,9.023,9.264,9.649,9.917,10.326,11.134,12.004,12.498,12.844,13.375,13.731,14.428,15.706
578,0.0149,11.1409,0.11163,7.883,8.589,9.028,9.27,9.654,9.923,10.332,11.141,12.012,12.506,12.852,13.383,13.739,14.437,15.716
579,0.0147,11.1476,0.11165,7.888,8.593,9.033,9.275,9.66,9.928,10.339,11.148,12.019,12.514,12.86,13.392,13.748,14.447,15.727
580,0.0144,11.1543,0.11166,7.892,8.598,9.039,9.281,9.666,9.934,10.345,11.154,12.026,12.522,12.868,13.4,13.757,14.456,15.737
581,0.0142,11.161,0.11168,7.897,8.603,9.044,9.286,9.671,9.94,10.351,11.161,12.034,12.529,12.877,13.408,13.765,14.465,15.748
582,0.014,11.1676,0.11169,7.901,8.608,9.049,9.291,9.677,9.946,10.357,11.168,12.041,12.537,12.884,13.417,13.774,14.474,15.758
583,0.0138,11.1743,0.11171,7.906,8.613,9.054,9.296,9.682,9.952,10.363,11.174,12.048,12.545,12.892,13.425,13.783,14.484,15.768
584,0.0136,11.181,0.11172,7.91,8.618,9.059,9.302,9.688,9.958,10.369,11.181,12.056,12.552,12.9,13.433,13.791,14.493,15.779
585,0.0134,11.1877,0.11174,7.915,8.623,9.064,9.307,9.694,9.963,10.375,11.188,12.063,12.56,12.908,13.442,13.8,14.502,15.789
586,0.0132,11.1944,0.11175,7.919,8.628,9.07,9.313,9.699,9.969,10.381,11.194,12.07,12.568,12.916,13.45,13.809,14.511,15.799
587,0.013,11.2011,0.11177,7.924,8.633,9.075,9.318,9.705,9.975,10.387,11.201,12.078,12.576,12.924,13.459,13.818,14.521,15.81
588,0.0128,11.2077,0.11178,7.928,8.638,9.08,9.323,9.711,9.981,10.393,11.208,12.085,12.583,12.932,13.467,13.826,14.53,15.82
589,0.0126,11.2144,0.1118,7.932,8.642,9.085,9.329,9.716,9.987,10.399,11.214,12.092,12.591,12.94,13.476,13.835,14.539,15.83
590,0.0124,11.2211,0.11182,7.937,8.647,9.09,9.334,9.722,9.992,10.406,11.221,12.1,12.599,12.948,13.484,13.844,14.549,15.841
591,0.0122,11.2278,0.11183,7.941,8.652,9.096,9.339,9.727,9.998,10.412,11.228,12.107,12.607,12.956,13.492,13.852,14.558,15.851
592,0.012,11.2345,0.11185,7.946,8.657,9.101,9.345,9.733,10.004,10.418,11.235,12.114,12.614,12.964,13.501,13.861,14.567,15.862
593,0.0118,11.2411,0.11186,7.95,8.662,9.106,9.35,9.739,10.01,10.424,11.241,12.122,12.622,12.972,13.509,13.87,14.576,15.872
594,0.0116,11.2478,0.11188,7.955,8.667,9.111,9.355,9.744,10.016,10.43,11.248,12.129,12.63,12.98,13.518,13.878,14.586,15.882
595,0.0114,11.2545,0.11189,7.959,8.672,9.116,9.361,9.75,10.021,10.436,11.255,12.136,12.637,12.988,13.526,13.887,14.595,15.893
596,0.0112,11.2612,0.11191,7.963,8.677,9.122,9.366,9.755,10.027,10.442,11.261,12.144,12.645,12.996,13.535,13.896,14.604,15.903
597,0.0111,11.2678,0.11192,7.968,8.682,9.127,9.371,9.761,10.033,10.448,11.268,12.151,12.653,13.004,13.543,13.904,14.613,15.913
598,0.0109,11.2745,0.11194,7.972,8.686,9.132,9.377,9.767,10.039,10.454,11.275,12.158,12.661,13.012,13.551,13.913,14.623,15.924
599,0.0107,11.2812,0.11196,7.977,8.691,9.137,9.382,9.772,10.045,10.46,11.281,12.166,12.668,13.02,13.56,13.922,14.632,15.934
600,0.0105,11.2878,0.11197,7.981,8.696,9.142,9.387,9.778,10.05,10.466,11.288,12.173,12.676,13.028,13.568,13.931,14.641,15.944
601,0.0103,11.2945,0.11199,7.985,8.701,9.147,9.393,9.783,10.056,10.472,11.295,12.18,12.684,13.036,13.577,13.939,14.651,15.955
602,0.0101,11.3012,0.112,7.99,8.706,9.153,9.398,9.789,10.062,10.479,11.301,12.188,12.691,13.044,13.585,13.948,14.66,15.965
603,0.0099,11.3078,0.11202,7.994,8.711,9.158,9.403,9.795,10.068,10.485,11.308,12.195,12.699,13.052,13.593,13.957,14.669,15.976
604,0.0097,11.3145,0.11204,7.999,8.716,9.163,9.409,9.8,10.073,10.491,11.315,12.202,12.707,13.06,13.602,13.966,14.679,15.986
605,0.0095,11.3212,0.11205,8.003,8.721,9.168,9.414,9.806,10.079,10.497,11.321,12.21,12.715,13.068,13.61,13.974,14.688,15.996
606,0.0093,11.3278,0.11207,8.008,8.725,9.173,9.419,9.811,10.085,10.503,11.328,12.217,12.722,13.076,13.619,13.983,14.697,16.007
607,0.0091,11.3345,0.11208,8.012,8.73,9.178,9.425,9.817,10.091,10.509,11.335,12.224,12.73,13.084,13.627,13.991,14.706,16.017
608,0.0089,11.3412,0.1121,8.016,8.735,9.183,9.43,9.823,10.097,10.515,11.341,12.232,12.738,13.092,13.636,14.0,14.716,16.028
609,0.0087,11.3478,0.11212,8.021,8.74,9.189,9.435,9.828,10.102,10.521,11.348,12.239,12.745,13.1,13.644,14.009,14.725,16.038
610,0.0085,11.3545,0.11213,8.025,8.745,9.194,9.441,9.834,10.108,10.527,11.355,12.246,12.753,13.108,13.652,14.018,14.734,16.048
611,0.0083,11.3612,0.11215,8.03,8.75,9.199,9.446,9.839,10.114,10.533,11.361,12.254,12.761,13.116,13.661,14.027,14.744,16.059
612,0.0081,11.3678,0.11216,8.034,8.755,9.204,9.451,9.845,10.12,10.539,11.368,12.261,12.768,13.124,13.669,14.035,14.753,16.069
613,0.0079,11.3745,0.11218,8.038,8.759,9.209,9.457,9.851,10.125,10.545,11.375,12.268,12.776,13.132,13.678,14.044,14.762,16.08
614,0.0077,11.3811,0.1122,8.043,8.764,9.214,9.462,9.856,10.131,10.551,11.381,12.276,12.784,13.14,13.686,14.053,14.772,16.09
615,0.0075,11.3878,0.11221,8.047,8.769,9.22,9.467,9.862,10.137,10.558,11.388,12.283,12.792,13.148,13.694,14.061,14.781,16.1
616,0.0073,11.3945,0.11223,8.052,8.774,9.225,9.473,9.867,10.143,10.564,11.395,12.29,12.799,13.156,13.703,14.07,14.79,16.111
617,0.0071,11.4011,0.11224,8.056,8.779,9.23,9.478,9.873,10.149,10.57,11.401,12.297,12.807,13.164,13.711,14.079,14.799,16.121
618,0.0069,11.4078,0.11226,8.06,8.784,9.235,9.483,9.878,10.154,10.576,11.408,12.305,12.815,13.172,13.72,14.087,14.809,16.132
619,0.0067,11.4144,0.11228,8.065,8.789,9.24,9.488,9.884,10.16,10.582,11.414,12.312,12.822,13.18,13.728,14.096,14.818,16.142
620,0.0066,11.4211,0.11229,8.069,8.793,9.245,9.494,9.89,10.166,10.588,11.421,12.319,12.83,13.188,13.736,14.105,14.827,16.152
621,0.0064,11.4277,0.11231,8.074,8.798,9.25,9.499,9.895,10.172,10.594,11.428,12.327,12.838,13.196,13.745,14.113,14.837,16.163
622,0.0062,11.4344,0.11233,8.078,8.803,9.256,9.504,9.901,10.177,10.6,11.434,12.334,12.846,13.204,13.753,14.122,14.846,16.174
623,0.006,11.441,0.11234,8.082,8.808,9.261,9.51,9.906,10.183,10.606,11.441,12.341,12.853,13.212,13.762,14.131,14.855,16.184
624,0.0058,11.4477,0.11236,8.087,8.813,9.266,9.515,9.912,10.189,10.612,11.448,12.349,12.861,13.22,13.77,14.14,14.865,16.194
625,0.0056,11.4543,0.11238,8.091,8.818,9.271,9.52,9.917,10.195,10.618,11.454,12.356,12.869,13.228,13.779,14.148,14.874,16.205
626,0.0054,11.461,0.11239,8.096,8.823,9.276,9.526,9.923,10.2,10.624,11.461,12.363,12.876,13.236,13.787,14.157,14.883,16.215
627,0.0052,11.4676,0.11241,8.1,8.827,9.281,9.531,9.929,10.206,10.63,11.468,12.371,12.884,13.244,13.795,14.166,14.892,16.226
628,0.005,11.4743,0.11243,8.104,8.832,9.286,9.536,9.934,10.212,10.636,11.474,12.378,12.892,13.252,13.804,14.175,14.902,16.236
629,0.0048,11.4809,0.11244,8.109,8.837,9.292,9.542,9.94,10.218,10.642,11.481,12.385,12.9,13.26,13.812,14.183,14.911,16.246
630,0.0046,11.4876,0.11246,8.113,8.842,9.297,9.547,9.945,10.223,10.648,11.488,12.393,12.907,13.268,13.821,14.192,14.92,16.257
631,0.0044,11.4942,0.11248,8.117,8.847,9.302,9.552,9.951,10.229,10.654,11.494,12.4,12.915,13.276,13.829,14.201,14.93,16.267
632,0.0043,11.5009,0.11249,8.122,8.852,9.307,9.557,9.956,10.235,10.66,11.501,12.407,12.923,13.284,13.837,14.209,14.939,16.278
633,0.0041,11.5075,0.11251,8.126,8.856,9.312,9.563,9.962,10.241,10.666,11.508,12.415,12.93,13.292,13.846,14.218,14.948,16.288
634,0.0039,11.5142,0.11253,8.13,8.861,9.317,9.568,9.967,10.246,10.672,11.514,12.422,12.938,13.3,13.854,14.227,14.958,16.299
635,0.0037,11.5208,0.11254,8.135,8.866,9.322,9.573,9.973,10.252,10.679,11.521,12.429,12.946,13.308,13.863,14.235,14.967,16.309
636,0.0035,11.5274,0.11256,8.139,8.871,9.327,9.579,9.979,10.258,10.685,11.527,12.437,12.953,13.316,13.871,14.244,14.976,16.319
637,0.0033,11.5341,0.11258,8.143,8.875,9.332,9.584,9.984,10.264,10.691,11.534,12.444,12.961,13.324,13.88,14.253,14.986,16.33
638,0.0031,11.5407,0.11259,8.148,8.88,9.338,9.589,9.99,10.269,10.697,11.541,12.451,12.969,13.332,13.888,14.262,14.995,16.34
639,0.0029,11.5474,0.11261,8.152,8.885,9.343,9.594,9.995,10.275,10.703,11.547,12.459,12.977,13.34,13.897,14.27,15.004,16.351
640,0.0027,11.554,0.11263,8.157,8.89,9.348,9.6,10.001,10.281,10.709,11.554,12.466,12.984,13.348,13.905,14.279,15.014,16.361
641,0.0025,11.5606,0.11265,8.161,8.895,9.353,9.605,10.006,10.286,10.715,11.561,12.473,12.992,13.356,13.913,14.288,15.023,16.372
642,0.0024,11.5673,0.11266,8.165,8.9,9.358,9.61,10.012,10.292,10.721,11.567,12.48,13.0,13.364,13.922,14.297,15.032,16.382
643,0.0022,11.5739,0.11268,8.17,8.904,9.363,9.615,10.017,10.298,10.727,11.574,12.488,13.007,13.372,13.93,14.305,15.041,16.393
644,0.002,11.5806,0.1127,8.174,8.909,9.368,9.621,10.023,10.304,10.733,11.581,12.495,13.015,13.38,13.939,14.314,15.051,16.403
645,0.0018,11.5872,0.11271,8.178,8.914,9.373,9.626,10.029,10.31,10.739,11.587,12.502,13.023,13.388,13.947,14.323,15.06,16.413
646,0.0016,11.5938,0.11273,8.183,8.919,9.378,9.631,10.034,10.315,10.745,11.594,12.51,13.031,13.396,13.955,14.331,15.069,16.424
647,0.0014,11.6005,0.11275,8.187,8.924,9.384,9.637,10.04,10.321,10.751,11.601,12.517,13.038,13.404,13.964,14.34,15.079,16.435
648,0.0012,11.6071,0.11276,8.191,8.929,9.389,9.642,10.045,10.327,10.757,11.607,12.524,13.046,13.411,13.972,14.349,15.088,16.445
649,0.001,11.6137,0.11278,8.196,8.933,9.394,9.647,10.051,10.332,10.763,11.614,12.532,13.054,13.419,13.981,14.358,15.097,16.455
650,0.0008,11.6204,0.1128,8.2,8.938,9.399,9.652,10.056,10.338,10.769,11.62,12.539,13.061,13.428,13.989,14.366,15.107,16.466
651,0.0007,11.627,0.11282,8.204,8.943,9.404,9.658,10.062,10.344,10.775,11.627,12.546,13.069,13.436,13.998,14.375,15.116,16.476
652,0.0005,11.6336,0.11283,8.209,8.948,9.409,9.663,10.067,10.35,10.781,11.634,12.553,13.077,13.443,14.006,14.384,15.125,16.486
653,0.0003,11.6403,0.11285,8.213,8.953,9.414,9.668,10.073,10.355,10.787,11.64,12.561,13.085,13.452,14.014,14.393,15.135,16.497
654,0.0001,11.6469,0.11287,8.217,8.957,9.419,9.673,10.078,10.361,10.793,11.647,12.568,13.092,13.46,14.023,14.401,15.144,16.508
655,-0.0001,11.6535,0.11289,8.222,8.962,9.424,9.679,10.084,10.367,10.799,11.654,12.575,13.1,13.468,14.031,14.41,15.153,16.518
656,-0.0003,11.6601,0.1129,8.226,8.967,9.429,9.684,10.089,10.373,10.805,11.66,12.583,13.108,13.475,14.04,14.419,15.163,16.528
657,-0.0005,11.6668,0.11292,8.23,8.972,9.435,9.689,10.095,10.378,10.811,11.667,12.59,13.115,13.483,14.048,14.428,15.172,16.539
658,-0.0006,11.6734,0.11294,8.235,8.976,9.44,9.694,10.1,10.384,10.817,11.673,12.597,13.123,13.491,14.057,14.436,15.181,16.55
659,-0.0008,11.68,0.11296,8.239,8.981,9.445,9.7,10.106,10.39,10.823,11.68,12.605,13.131,13.499,14.065,14.445,15.191,16.56
660,-0.001,11.6866,0.11297,8.243,8.986,9.45,9.705,10.112,10.395,10.829,11.687,12.612,13.138,13.507,14.073,14.454,15.2,16.57
661,-0.0012,11.6933,0.11299,8.248,8.991,9.455,9.71,10.117,10.401,10.835,11.693,12.619,13.146,13.515,14.082,14.462,15.209,16.581
662,-0.0014,11.6999,0.11301,8.252,8.996,9.46,9.715,10.123,10.407,10.841,11.7,12.627,13.154,13.523,14.09,14.471,15.219,16.592
663,-0.0016,11.7065,0.11303,8.256,9.0,9.465,9.721,10.128,10.413,10.847,11.707,12.634,13.162,13.531,14.099,14.48,15.228,16.602
664,-0.0018,11.7131,0.11304,8.261,9.005,9.47,9.726,10.134,10.418,10.853,11.713,12.641,13.169,13.539,14.107,14.488,15.237,16.612
665,-0.0019,11.7198,0.11306,8.265,9.01,9.475,9.731,10.139,10.424,10.859,11.72,12.649,13.177,13.547,14.116,14.497,15.247,16.623
666,-0.0021,11.7264,0.11308,8.269,9.015,9.48,9.736,10.145,10.43,10.865,11.726,12.656,13.185,13.555,14.124,14.506,15.256,16.633
667,-0.0023,11.733,0.1131,8.273,9.019,9.485,9.742,10.15,10.435,10.871,11.733,12.663,13.192,13.563,14.133,14.515,15.265,16.644
668,-0.0025,11.7396,0.11311,8.278,9.024,9.49,9.747,10.156,10.441,10.877,11.74,12.67,13.2,13.571,14.141,14.523,15.275,16.654
669,-0.0027,11.7462,0.11313,8.282,9.029,9.495,9.752,10.161,10.447,10.883,11.746,12.678,13.208,13.579,14.149,14.532,15.284,16.665
670,-0.0029,11.7528,0.11315,8.286,9.034,9.501,9.757,10.167,10.452,10.889,11.753,12.685,13.215,13.587,14.158,14.541,15.293,16.675
671,-0.003,11.7595,0.11317,8.291,9.038,9.506,9.763,10.172,10.458,10.895,11.76,12.692,13.223,13.595,14.166,14.55,15.303,16.686
672,-0.0032,11.7661,0.11318,8.295,9.043,9.511,9.768,10.178,10.464,10.901,11.766,12.7,13.231,13.603,14.174,14.558,15.312,16.696
